,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Class
92,3053.1125,2334.7551,1918.273,5199.6113,7271.366,19920.188,17999.643,19825.668,16713.303,11705.458,6864.7754,8637.609,7881.0107,11797.359,4656.8843,2816.799,3390.186,3195.9111,3335.2456,3646.52,2437.9146,1788.3779,2184.766,2971.132,2671.8286,1753.9816,2297.7646,0
93,362.80792,865.2075,387.18597,464.50415,938.0325,425.66406,359.9285,848.94104,250.99034,241.25662,3199.3738,189.01424,184.2284,491.6056,394.5252,754.6317,396.8088,313.83115,346.52002,732.51697,408.69025,380.03162,2544.2715,486.45023,558.7591,386.94922,289.32202,0
94,1226.8909,874.89,940.86743,1045.1763,956.0125,1380.4504,1098.5116,1462.0048,1110.6514,1742.0125,1771.695,896.0105,768.5587,464.30276,586.16736,799.8133,905.5611,335.66086,837.218,1004.9542,1303.898,1052.4844,1776.2283,813.8439,868.2811,616.8807,556.30115,0
95,1870.3148,1602.1908,1947.7937,3242.4548,2292.6858,2358.4294,2289.5796,2581.9128,1990.9293,2054.525,3281.2473,2640.6162,1901.1742,1637.6548,2556.8115,2848.7117,3247.9683,3321.6538,3610.524,2787.7676,2888.4324,2274.2642,2844.811,2233.807,2167.7593,2011.4248,2455.5947,0
96,1040.8042,1063.8107,1258.9619,313.88907,367.178,632.31915,1052.4467,3751.3445,2909.195,3462.1714,19296.846,66616.51,42190.9,14155.996,22115.822,8286.192,9218.5,40966.32,2363.4248,726.5148,1443.8984,1031.0238,2419.5137,1116.3699,688.0517,1105.832,617.233,0
97,1168.4661,5639.983,2652.4543,3377.3782,2639.9197,5457.5786,6175.524,5032.1763,9220.727,8378.641,13108.113,12868.156,7353.5327,6632.6533,6821.8735,4926.947,3392.4714,2979.4307,7079.74,2489.3872,1952.6484,1995.5497,1540.3876,969.3224,1479.154,863.87915,1615.6389,0
98,1450.6716,1375.6255,1480.7137,2438.0918,1738.7991,1768.2413,4949.9346,2103.4082,3853.4485,1740.2748,1981.7041,556.9986,586.7437,2601.8225,900.8203,808.4972,325.9695,407.74307,2717.184,722.90753,494.4082,548.0494,1562.5042,1256.0725,596.1663,426.74243,422.1323,0
99,1696.4794,2131.575,1218.4911,1039.2043,1212.8136,1186.038,2636.475,737.4335,583.11115,674.98944,1869.6609,1643.7017,5060.2974,4290.4287,1815.9504,3505.264,2159.2002,1604.9169,1188.0544,6017.14,1900.976,1906.1818,2161.2832,2023.3555,1430.9424,1587.4749,2724.5034,0
100,12236.02,6761.156,78544.8,1632.7869,4609.8535,5214.969,8203.914,11694.931,10050.113,12865.287,10745.89,9862.666,6986.6045,6834.8584,7012.8623,8120.284,4472.7134,4392.094,18525.65,6732.032,6933.67,7598.609,8209.47,6948.147,7128.4346,7556.659,8202.326,0
101,738.5572,906.61646,456.54364,391.81943,1864.2876,1042.046,762.7474,699.50366,1071.8059,1478.4974,1508.3033,902.6413,997.94,1107.0269,3096.3008,1758.8862,1120.4208,1960.4915,3374.2527,5471.1777,5526.5664,7844.367,5964.253,5745.5273,9087.064,14496.434,21850.072,0
102,18119.854,16447.385,18313.555,30176.717,30721.828,7041.349,8148.969,23042.22,19454.389,17522.941,25056.41,24018.475,22523.205,25269.111,4709.459,3307.3208,9813.745,6122.581,11543.48,9956.267,11024.065,14452.894,3501.0168,3644.5085,2962.4587,49438.367,19274.71,0
103,16229.243,22193.123,17222.096,12115.381,19749.492,16319.74,14085.818,9256.586,14468.4,10850.807,10288.308,17449.234,7789.4814,3940.8936,12508.779,3140.2302,2107.5771,4102.0127,11144.551,6248.9624,1339.5007,713.0976,2545.597,1536.0673,1188.9498,889.5856,684.97705,0
104,11782.747,6805.3896,9543.005,1423.2004,1606.906,9846.305,22323.742,6293.284,9502.202,2288.9104,4406.446,2964.4995,2825.9705,2090.6228,1905.9156,1232.6892,874.964,644.5126,1575.2341,1528.8612,1644.9232,1149.0835,1668.5504,1051.9987,1510.5663,946.65356,437.5431,0
105,286.9525,202.24225,316.97693,191.1167,1079.7987,276.00958,133.0894,165.51419,118.625824,753.80005,1110.269,253.2061,278.2226,284.7788,1533.7915,300.92917,192.65063,256.82886,268.31332,1570.7231,891.1648,615.3395,1843.9541,1014.5794,1521.9551,300.39938,170.94835,0
106,5970.956,7542.421,16258.814,10844.016,8948.475,6696.871,6124.4453,2483.948,2861.0408,2384.5063,4916.9995,2683.7742,1915.2384,2510.5369,2219.4438,1413.754,1632.3916,1649.092,4210.4995,4218.2163,3901.5732,3453.1072,4836.558,3958.1204,5272.419,6631.282,2199.465,0
107,5136.9775,2575.4185,4153.3735,1807.4233,2364.0107,4610.6216,1797.5009,2396.1287,1535.5696,1508.4639,3072.1099,1208.9105,1548.7498,1043.3632,1440.7573,1821.5841,1431.8549,1777.1432,1491.0184,1291.7053,1867.3147,2276.635,3180.822,1380.9851,1686.5452,1010.6427,1092.6335,0
108,10902.4,4540.088,3691.8994,4403.2656,3184.2327,2776.9207,2573.0264,2223.6162,2593.2454,2318.8633,4791.6787,1310.2073,1425.0947,3694.6724,2316.7146,3481.286,2625.8857,3109.1938,4697.608,3531.3083,4050.9604,2833.0955,3609.217,1994.5417,2931.8972,3493.1838,1903.2843,0
109,4648.775,3423.183,3172.1055,3939.481,6392.71,2959.4055,2725.1677,2628.428,3533.459,4336.3687,6884.962,3779.9739,2997.0605,2411.968,5239.504,5164.4316,4721.6753,5849.462,4665.2217,3462.1274,4627.4243,9108.355,10331.19,6933.423,5686.1396,4783.7803,5394.5083,0
110,532.4199,935.3826,778.49506,566.35675,598.7044,672.32294,747.7203,1176.4928,697.3553,789.52216,2163.8862,523.5418,426.66852,615.695,867.4985,641.8328,722.67596,727.5874,929.94366,1332.6108,773.86,628.2258,1804.3564,607.6049,486.69855,685.45996,630.9527,0
111,1890.1919,2285.1738,1707.1348,1537.6274,1688.414,1696.3503,1726.8058,2010.1741,1571.8394,1792.146,2460.1711,1507.2839,1489.196,1949.1575,2459.8914,1641.7327,1824.5127,1660.5519,1437.9257,1940.7999,1967.0698,1957.0974,2639.1858,2096.6738,2036.2302,2602.3918,2216.087,0
112,3914.4094,4296.526,8145.1377,3806.0771,2283.5466,3444.2578,3051.112,3078.59,3111.4487,2762.8403,3537.1577,1902.3225,2005.2692,2229.4626,3125.2036,1919.6768,2083.6147,1723.8513,1917.8335,2347.289,2029.3569,1997.005,2899.224,2019.4498,1707.1526,2116.582,1605.5056,0
113,1453.6187,1642.2411,1844.713,1419.2487,1236.0804,1532.2416,1597.885,1579.8923,1714.5547,1856.5463,2048.1409,1790.0621,2070.0833,3641.4753,2140.6394,2200.2095,1815.7594,2059.4128,1913.939,1629.9774,1580.511,1858.4244,1936.3354,1630.5598,1956.6665,2399.6821,1877.4546,0
114,1210.7616,1397.3408,1672.8301,1661.3024,1574.7068,2525.7402,2446.0134,3139.3372,2903.4807,2457.5151,3557.372,6257.8643,7854.474,6752.4956,5160.991,5894.798,4453.3438,7840.223,6632.4165,3438.927,2387.103,2806.6753,3545.6572,3350.5469,2013.3785,2177.991,2292.7285,0
115,1573.6493,1060.4858,1272.4724,2353.8093,3052.505,1973.1178,2067.0112,2161.3894,3500.5632,2145.065,2937.601,2326.0286,2393.7322,2148.665,3859.754,3911.5583,19295.076,4463.143,4352.8447,3075.7744,3442.3296,1804.7988,3993.581,2641.5889,4371.5386,2454.7769,5707.711,0
116,15119.1455,7353.528,4914.6475,4301.561,2159.1396,1789.0414,2170.6655,3006.4336,2452.0247,1871.4757,2932.4443,1702.4839,1490.2681,2679.6816,1477.3528,1771.3079,1592.3228,1498.6434,1606.091,1899.35,1219.1056,1311.161,2896.1907,1234.1672,1318.6693,1781.5077,2064.181,0
117,3846.2686,2782.9858,14425.882,3175.977,3197.5513,3234.6863,3076.9011,2854.0994,2255.5627,2550.8584,3368.1208,3703.6318,5475.1094,3227.568,4684.215,4307.769,4091.5508,3936.8442,9139.133,7721.5605,6709.137,6698.806,7160.585,4366.874,7575.79,3008.6907,2129.0708,0
118,915.50275,814.2915,730.6291,577.29626,794.4001,458.02725,445.44202,536.6742,667.0613,549.1524,2562.4636,2874.192,1400.2072,847.182,992.88983,945.6354,596.6051,1503.3759,743.6479,1471.0886,1501.6669,1748.7123,3031.2397,1052.932,1085.791,798.6135,683.7462,0
119,9004.693,13531.196,16380.482,10202.084,7802.873,14403.031,9280.202,6817.422,5015.0117,4805.7446,18879.566,5984.383,5033.7437,3840.9487,3447.6045,5883.1934,3031.264,3165.9216,2724.9382,2252.014,2855.2463,3405.0005,5404.7783,2612.8042,2172.308,2183.0864,1537.5492,0
120,1496.2875,2082.952,1733.5508,2691.4473,3324.0112,5189.635,4339.6504,3042.6533,2139.8398,4704.28,3346.6418,5070.9395,3344.6726,6013.1016,6804.012,10869.4375,6865.227,5949.0757,6201.6255,5255.4062,6065.19,8374.866,13334.196,20861.984,40114.516,43709.105,57391.324,0
121,1942.5916,1627.5847,2356.0388,2271.0964,2302.4224,2166.8086,2377.3157,2607.3125,2639.485,2015.6736,1938.1395,2028.6216,2653.4028,1954.801,2510.691,1916.47,1875.7383,1899.6079,2092.88,1996.5994,1991.6337,1843.74,1950.3457,1696.8524,2240.175,2108.1091,1546.4669,0
122,1281.682,1189.7456,1100.1681,1242.7512,1233.9872,1259.1287,1189.2191,1431.3553,1450.3824,1368.3645,3024.7178,1568.8489,1865.7544,1505.3666,1623.8645,1211.6747,1445.8634,1287.3962,1231.1621,1958.0631,1580.0188,2058.7617,2660.0962,1408.709,1615.9327,2326.2932,2450.307,0
123,4219.3213,3150.689,5302.7188,5815.1304,6818.817,10227.782,13773.227,19640.998,23474.057,20033.723,16627.28,14547.534,10593.091,10233.4375,11009.984,15975.289,4437.4805,4626.5405,10880.104,6103.8,10466.991,5961.0493,9090.757,7347.6914,5451.879,4895.8564,3787.6519,0
124,2331.9192,1920.6733,3985.0354,3438.3494,4699.0054,4680.198,6519.51,6984.49,12771.47,8896.167,16595.428,11908.461,16030.609,12308.604,18956.535,8489.292,10476.0625,10501.156,11195.439,8092.155,11663.082,7751.0405,13299.886,6654.6343,8924.691,8412.23,9139.075,0
125,2005.2223,541.4073,2639.676,210.0208,536.5365,552.7156,395.40485,360.96063,699.4739,667.9244,2519.9448,438.87283,629.5747,367.02512,617.43304,264.42172,699.3831,298.25656,327.42883,716.32855,45.078182,67.74953,2014.9337,493.1898,664.78424,1414.9553,178.59904,0
126,2404.194,4198.247,1533.3368,1380.2163,1972.7317,1216.037,777.5488,940.2489,1609.5674,1597.8745,3149.5864,1373.8905,1753.2103,1252.8055,1873.1813,1226.3267,1249.3391,1419.613,2223.7998,1838.8882,1884.7288,2388.3662,2112.683,1833.4873,1420.7656,924.5592,1183.6455,1
127,1593.5044,1722.9539,1982.9922,1464.8032,1797.9443,2002.6151,1807.0225,1942.4138,1068.3237,1058.6127,2145.2417,1147.8025,1222.156,991.9718,687.52386,630.20703,874.2698,935.327,778.9374,670.00507,779.621,1037.423,1604.5824,996.6451,934.6754,1174.7031,818.2969,1
128,102328.1,7402.929,6683.8745,34030.793,36952.93,50032.68,114154.086,6170.4136,6054.6567,42133.41,26105.426,16310.234,54990.934,5308.624,5595.698,10099.146,6913.8955,6540.505,14904.686,3746.697,4110.136,8781.535,35273.504,18675.895,31466.17,3663.6465,3319.1902,1
129,53779.113,11755.422,11954.822,8185.6016,7359.299,8482.417,11980.954,15315.935,15147.855,14524.496,19014.21,26077.832,52487.336,31767.766,23096.496,21461.496,25168.354,26460.918,30802.02,32563.672,32889.516,50883.797,34985.973,29733.463,47343.285,43578.844,36427.01,1
130,10718.193,9841.404,10940.629,10741.372,12412.338,15926.536,15654.803,19035.633,12716.966,27160.328,26554.98,25943.574,25530.059,35091.336,31860.547,61911.977,39324.77,39228.1,56587.188,59960.242,55314.477,56734.863,50023.42,30920.598,29431.217,36133.316,44647.19,1
131,1718.7997,1751.038,10828.256,4442.0117,5246.275,1830.1144,1776.9797,1781.3269,2227.1128,1861.1516,2255.3516,1746.32,1773.0261,2968.7,2304.3083,1846.7012,4527.2314,2626.6938,3513.7297,2593.0989,4023.4888,4691.9756,3058.586,2662.176,3451.7546,5508.974,3772.6135,1
132,2116.467,54918.523,45541.438,26340.871,10618.256,10840.237,6367.7505,3530.423,3571.451,4072.928,6066.492,4659.5054,4470.352,9151.299,7519.7056,4955.311,9647.648,7208.411,8353.366,16864.95,6369.2764,4857.4385,14454.191,4645.781,6091.559,7371.9316,9255.713,1
133,1279.6969,1365.2002,1240.6241,1196.0391,24130.338,2295.2808,3035.7524,1662.1113,2164.2595,2122.2546,3135.7524,1910.2397,1400.5454,2053.5527,2314.5442,1961.0352,2522.5918,1747.5729,1541.5427,1769.1715,1817.2318,2316.7427,3385.456,2070.2468,2446.5115,2776.9194,1689.5186,1
134,5617.5254,7341.9033,34980.78,4072.0464,5216.701,9729.372,28673.945,8890.887,11220.215,13281.171,7000.985,10060.895,11041.815,297551.7,12163.182,9199.654,16299.634,6616.013,7971.0474,6891.8037,11359.08,8263.619,8598.195,6925.9883,19635.965,17272.45,18197.742,1
135,1064.0841,24019.176,1689.0636,1565.1968,1192.3077,22758.734,2301.382,2768.9722,2735.5503,20343.113,14812.84,43769.266,17957.701,18442.297,6440.05,10837.219,5962.077,14857.057,6056.735,5398.424,24167.477,3305.831,3998.5593,3855.696,21939.049,3997.6172,9546.3545,1
136,4824.1353,177695.8,20666.57,25112.197,21703.258,40668.72,57285.273,68055.414,55876.906,80256.55,69897.95,76065.3,75904.39,91810.016,78648.484,123783.375,73420.164,66378.41,56704.004,12046.72,20014.238,17674.479,22401.672,15399.471,51555.285,45994.785,22235.188,1
137,1179.2797,7749.5986,2462.7488,30122.596,53150.34,82870.266,16455.29,20646.414,11788.477,24273.955,6665.508,8643.732,12214.105,46160.434,43359.35,34440.016,49876.883,46511.043,36821.938,37904.242,18334.0,39415.312,12328.056,18019.104,14319.279,17596.39,18127.268,1
138,883.19403,35887.29,82156.375,37630.758,35049.58,23477.486,28301.395,167320.02,83156.125,42633.668,35896.54,44044.766,25741.88,28480.855,36116.297,42638.594,25207.86,24215.004,25006.77,28780.625,27495.79,26556.602,24509.729,21805.082,12663.455,16241.196,34979.152,1
139,3658.9746,4157.661,29869.57,10052.198,40147.93,12314.962,3665.8955,3701.6113,8762.253,7360.9614,16506.338,25438.512,3947.2698,5178.215,13640.531,8022.394,16238.417,12814.257,3788.7036,5555.4033,8003.527,5730.909,7723.4014,8455.248,3319.681,3103.1975,3714.4949,1
140,1909.0585,2066.296,1833.1604,39679.562,13881.109,17027.252,5899.745,5704.795,7438.3823,3720.4233,6934.6504,1874.0049,1687.0122,3363.9539,2462.2922,13651.079,3424.1956,4003.295,3735.1965,4620.322,3910.7446,3110.1428,4881.104,3700.7073,2319.9797,3396.6333,3479.0405,1
141,783.51794,196.44101,290.09924,225.86595,2559.4446,4184.456,3957.4175,3351.1382,5612.888,6074.08,5591.68,7472.4336,11144.4375,4824.1353,4621.161,22703.752,11799.832,10682.494,12900.252,18821.555,33898.09,25885.195,17606.236,37207.29,13713.245,35899.914,17802.15,1
142,1615.6189,1496.2559,1581.2009,2200.1367,2900.0815,1827.3011,1605.5798,2046.3702,29677.283,56244.242,41826.305,47724.05,35055.508,50198.883,38432.06,59819.266,57526.758,33021.64,27892.562,9303.997,9361.715,11028.682,11700.169,7320.2705,6172.0996,9620.953,11693.086,1
143,24780.016,9966.643,10063.974,22543.85,10631.163,8302.199,6794.4688,8328.669,10919.53,21451.71,12759.368,8064.033,8270.475,12864.347,11559.898,12815.022,9552.047,14179.929,10337.698,7851.4385,7650.4893,10186.942,27714.14,11730.715,10172.95,8801.016,8305.129,1
144,654.8035,55.41978,12.928527,4.598196,217569.78,398.99997,336.80743,80.95781,70.13957,347.7851,145644.98,1451.7968,567.406,167.2183,72.102974,440025.03,329.5784,183.47174,27.385252,3.2969563,4.3272247,401729.94,316.91687,219.12198,459.95984,175.26031,278164.34,1
145,84.59685,194409.12,1026.0308,832.5352,105.797325,140.9959,352184.38,936.743,1031.3495,1098.8506,131333.27,1107.343,386.55844,42.853165,6.9894958,8.160749,232327.25,486.70428,712.3161,809.6559,59214.242,2111.336,2863.1064,2545.5022,43490.562,1601.7115,635.3729,1
146,1594.5969,1183.133,1043.2808,797.7376,710.1386,368.90198,1841.1812,7553.2437,2107.3877,5224.151,4152.386,4957.9727,1943.0023,1454.7263,2315.3105,7497.5156,1843.3657,1525.1207,1761.8033,1640.8391,1463.5208,1180.6552,1967.5033,5713.9604,1752.54,1048.2479,1291.8744,1
147,3492.8965,4446.658,4589.0977,4532.1616,4411.2793,3264.112,4338.683,4396.8965,4685.054,7747.656,5830.177,5338.4854,7613.7124,8941.762,21663.727,16501.773,10057.88,6758.6064,9769.569,7002.057,7938.06,11753.826,10060.814,5348.276,3922.3174,3727.5806,3422.479,1
148,5450.762,43982.26,373968.2,33743.242,39053.297,50034.793,38313.457,73688.34,46022.01,35002.54,42140.383,25726.72,21329.287,43432.797,20390.889,16628.447,22525.572,15577.799,17500.797,19611.988,12862.755,24396.654,16551.48,14687.577,30505.824,5934.5513,7242.3936,1
149,11408.849,14807.565,13384.068,15831.346,13167.457,10188.126,10606.873,10160.991,13006.441,10766.797,7815.437,7907.5464,5876.0527,6572.506,7571.2275,5682.9023,5288.1885,5336.389,4681.506,4344.0537,4558.4253,4624.7446,5984.08,3657.0054,4388.8013,4634.0127,4931.507,1
150,1591.8016,2175.126,3756.4082,4205.3975,3096.1492,4458.5376,5150.8774,6425.066,24649.668,16404.906,13708.121,11075.492,6381.4707,5334.614,5012.282,5950.7217,2491.4856,2658.202,2266.5144,1797.5204,1187.1555,1198.3094,2342.7715,3449.0586,2816.218,2654.9675,3438.6204,1
151,14585.825,14763.0625,21614.748,13774.479,11537.413,14994.871,11863.957,16427.223,9188.39,11226.375,18529.0,13636.896,12925.154,13280.828,14270.77,14762.973,8644.997,11070.551,9105.064,8016.288,8702.768,8149.1724,21961.96,9384.8545,5768.245,14181.761,10457.82,1
152,4662.2954,4259.836,3113.3933,4263.201,4617.2285,3301.701,3337.6282,3762.4524,4166.526,4813.5474,6325.667,3941.0312,4094.7043,4641.9604,6226.2554,3237.1973,3664.5388,5002.688,4595.6333,5679.5933,3235.112,3611.569,4560.353,3914.1697,4885.598,3353.4558,2770.0662,1
153,1554.4559,1402.1919,1302.4716,1985.8632,1359.5494,1060.6613,975.59454,918.60504,881.314,914.6566,1858.8428,1129.991,1002.5723,782.572,822.23944,750.67926,895.4461,769.6006,1171.417,1309.8202,1156.9181,716.7923,1767.7275,1681.2266,1991.4182,1840.3029,637.8117,1
154,3782.6875,13024.43,7217.2695,20288.963,7886.607,13523.158,5128.452,13275.87,4988.126,9174.691,5518.295,3307.6528,3731.826,1674.1027,1354.5947,1681.0536,1129.9293,1347.5502,1052.577,1477.386,4887.7812,5521.749,10267.258,4544.3896,8031.4473,4311.1084,4747.2407,1
155,1294.5502,1829.4346,971.94885,999.11395,603785.9,51919.094,69087.75,502556.62,80352.05,76699.58,35937.816,35467.418,46707.438,28669.973,31622.414,36128.83,84155.08,38381.242,40342.35,23517.033,28577.941,108105.38,43015.758,30745.432,31409.74,25836.992,22857.625,1
156,2207.243,40123.96,20878.11,41828.4,16511.26,38111.758,10086.652,10349.13,8436.488,85613.875,82299.484,8781.356,8457.439,96460.55,160277.6,146310.69,33096.168,23091.65,19838.406,20169.232,30543.807,7200.1074,11302.041,10579.62,6062.0454,6933.1543,23189.26,1
157,15431.461,15763.248,13715.284,5542.521,6313.8057,15602.614,4734.556,4436.5396,14562.054,4400.9595,5125.619,16105.735,4870.7314,4557.6484,16695.47,17191.549,17557.396,8580.093,5836.9707,3637.8833,4450.854,4144.8394,5215.3643,5622.75,4160.453,3087.7195,4766.4307,1
158,3035.794,55633.77,13502.396,26584.18,14637.751,20636.852,27384.734,25584.043,10035.803,19143.111,22136.506,15558.695,17224.201,16031.521,15463.947,20041.484,12400.997,13548.916,12684.842,68131.97,58465.89,113356.67,54743.594,52260.633,16490.166,12493.723,11349.447,1
159,21499.758,38999.71,7781.938,12743.28,207.41348,14726.33,21597.398,19187.234,16965.438,37446.973,5256.249,7649.434,3139.9631,1934.3485,2060.32,56.711014,55.29666,3090.3403,1156.283,1421.4866,1953.9001,4101.3706,2456.3809,4577.085,1381.2606,947.4339,836.2346,1
160,2147.5574,1926.063,1596.3173,4258.6675,3275.7434,1269.5668,705.2773,637.8686,1717.6775,616.56836,1069.0237,4673.4053,1158.9924,667.9596,660.6414,645.5118,970.63605,651.7021,640.5952,602.0022,1040.3286,2259.2217,1362.9462,490.8306,417.14703,325.17667,664.716,1
161,1287.1764,607.634,564.9187,771.1781,1116.5375,806.05084,686.5041,824.3259,1012.5339,1080.1151,2001.1791,1313.0474,1755.9404,2436.0723,1794.0912,1501.1649,852.12476,716.9282,926.84906,653.50964,1546.8306,906.6756,1591.3066,595.62286,903.7063,804.61084,1798.4552,1
162,2361.3882,1242.7091,923.3668,811.49976,967.5451,4510.0327,65.66018,54.66275,853.0651,791.7878,2705.0288,767.9566,1168.714,1500.6628,1541.2921,1896.8096,1973.5797,1123.7151,1587.8588,185.29033,74.77803,2200.265,2650.8,999.1032,1385.228,2009.0997,1047.1427,1
163,7726.2607,4169.597,13257.82,11296.26,8896.885,7898.744,16892.898,10112.597,17554.11,9680.344,10053.607,41930.03,6958.6855,5626.404,16756.012,10858.097,6519.1694,10647.582,7929.7544,5337.1123,5979.4,6345.066,6720.008,6023.9844,22673.041,6192.121,6972.675,1
164,22886.9,10927.817,8593.668,7504.394,5084.9565,4294.192,3924.737,4642.174,10568.65,5651.7144,4107.2,3639.8574,2709.399,2614.41,3079.4392,2583.4202,1738.8071,1837.2527,1861.4131,2207.9978,2664.96,2613.607,2561.3052,2549.5017,2744.2593,2918.3572,5910.7334,1
165,1425.3403,903.0953,1624.5396,959.90234,18744.168,4588.392,5344.1914,3484.419,1629.9314,1994.5322,1990.3751,905.514,860.20447,7948.581,4526.4517,1798.1907,2817.2922,2489.1096,5311.1064,12966.37,14355.418,25255.395,28796.273,31073.996,30864.258,26159.578,28224.998,1
166,3591.2168,441556.62,141.0197,174.0271,140448.22,189804.05,154789.03,137486.08,359156.38,355.9849,369.25488,249619.12,44282.25,39905.324,30906.703,33615.91,39747.824,27511.46,43616.254,31523.014,42484.844,33857.434,38997.824,29270.738,18967.29,44707.207,29656.766,1
167,1589.7836,1776.3168,1282.6475,938.62146,921.2799,821.4805,590.0388,2534.3806,676.4552,676.59064,5516.89,560.1889,801.23737,1164.6326,389.0711,933.24884,775.1632,1857.0294,939.874,1139.3004,772.6894,1096.3027,4229.9727,1003.4112,920.724,2203.6602,5666.799,1
168,3466.7932,3189.5903,4236.058,3030.4827,2075.3813,1655.193,2910.888,5443.5806,3442.5515,3413.8992,7293.8774,2463.9924,3193.2742,2312.4785,1390.2396,1392.4255,64772.297,16584.377,1945.3472,1742.9907,2088.0803,5458.737,5935.1724,2637.9414,3235.8184,3417.178,6028.785,1
169,23690.387,25329.291,37561.848,20799.334,12002.432,15182.992,19152.342,20509.031,24358.367,19870.107,28832.969,10609.4795,11268.982,19800.676,13807.242,12834.477,9770.55,10973.038,9721.445,11561.924,12013.233,7334.256,15355.701,21716.182,23307.201,24600.309,30060.477,1
170,193.08391,0.4768206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2322.23,126.78172,98.2106,155.92065,61.83715,56.15032,124.805725,414.05478,107.47042,124.671295,201.6082,144.76385,2620.4946,0.0,0.0,0.0,0.0,1
171,2618.35,2013.2595,2208.247,3483.4656,2646.172,5907.747,4782.0527,2883.103,2365.4236,2288.5042,3880.2334,3018.2153,3410.9983,5087.464,3016.752,2724.296,2554.4768,2708.9895,1948.9698,2512.894,2428.5647,4873.8047,4830.843,6510.0386,6036.9883,11643.748,7971.074,1
172,639.76904,511.3241,484.77625,1040.4282,4988.9814,35602.258,18919.256,19124.277,4350.4443,3702.4937,1902.761,1505.6309,1716.6993,951.3708,1122.6041,1486.3029,839.9645,899.0941,2328.8225,690.7238,719.05743,1288.3433,1703.2435,955.9879,888.3351,628.8399,866.0023,1
173,6221.9517,5044.6875,4659.2603,9060.042,6855.6763,8572.213,12613.308,11620.674,7605.805,8742.667,7632.9907,14419.195,18117.049,5530.9087,5213.1357,4611.3384,1408.0751,633.27386,571.5359,722.4229,1270.2694,1146.1958,1630.071,570.37,555.3729,912.6806,1103.81,1
174,4054.482,3737.6604,4766.8193,4144.3784,5398.161,22557.197,16790.951,28956.7,14367.578,50364.9,11201.242,9216.032,12908.165,9133.654,5256.5337,5163.188,5511.2617,4025.7898,4365.0474,6282.087,5626.882,3746.8245,5649.424,5432.486,7713.8823,13203.441,5946.4414,1
175,2161.6985,1983.9631,18606.924,13884.389,24315.404,14510.407,30160.223,8846.245,19431.844,7918.868,10648.6045,6854.9487,8198.585,16163.2295,5935.6104,4664.45,5722.444,7716.063,8725.044,4592.3,5034.6763,3413.7214,12554.254,4535.344,4641.8633,5524.521,5050.565,1
176,1973.455,2453.899,2349.105,1812.4076,2046.1116,2161.3696,2457.211,2142.823,2007.5973,2224.0032,2345.3809,2282.499,2190.3318,2032.7097,2025.1144,2002.0427,1991.2772,1985.7954,1900.1549,2012.0687,3600.8167,2222.118,2060.9856,2112.1494,1955.7968,1816.8448,1704.9169,1
177,2371.9019,2319.8572,2188.0127,2433.4595,2782.3901,3084.702,2855.462,2357.3987,3520.433,4277.415,4662.801,4909.625,4898.109,5449.6646,4266.4795,5439.875,8276.462,5317.961,7160.2095,4778.7017,5562.6143,3708.8623,7066.9946,8415.729,4821.0815,2717.3662,4175.731,1
178,10395.27,13338.658,26108.818,40315.746,31281.412,20248.762,20968.0,23780.814,14614.932,12563.166,13510.088,19386.586,22277.518,26940.793,18087.75,15252.7,15997.738,13994.93,7769.8213,9921.93,8117.0522,6869.797,9950.647,2653.6013,2386.3325,6187.6157,7051.587,1
179,2780.1548,2955.2441,3833.8525,2266.898,3327.677,5307.6553,5331.1787,8352.002,5491.8975,10809.541,7737.339,15092.33,7229.747,8982.381,7178.817,10991.681,7619.9717,9411.415,6246.272,6006.5938,6323.991,8408.126,6146.323,6069.188,5214.17,7212.338,5870.395,1
180,20524.73,10395.646,11589.943,13701.631,10240.984,16412.662,25161.605,36451.266,52254.04,82142.91,70636.24,72070.59,42135.99,61117.367,57602.21,62412.38,65978.49,65885.836,57798.094,60251.42,74221.69,102215.49,74990.734,61533.023,41284.58,69601.18,45306.766,1
181,605.7468,2548.206,2976.7656,2786.6118,2616.3813,4171.026,2223.485,3341.0059,13124.132,3168.032,3458.1792,5574.282,4445.927,4834.0884,5904.087,6684.2007,7803.45,6006.0093,9488.947,6998.6787,5711.574,5468.9487,5662.6904,5381.805,6332.9067,5091.983,4765.1406,1
182,7850.6655,13811.738,9832.498,9193.663,11937.594,23444.992,16960.043,28611.71,58706.902,40237.055,53796.367,103249.5,34875.605,37456.54,32330.027,15116.779,25583.16,11941.638,7289.8857,14912.893,12063.146,15016.336,8936.349,7266.117,6465.521,8059.15,8853.906,1
183,1557.522,1321.2257,1162.2184,1317.9545,2012.4332,1412.9414,1342.4739,2163.1626,9368.259,2828.631,5072.142,5430.3726,9701.279,13123.168,11183.863,23408.54,5143.861,2455.0295,2356.988,2644.5222,2709.69,2471.5864,4628.5596,2413.3555,2910.802,2137.3455,2124.24,1
184,3013.8462,1004.53577,714.2509,3811.2837,1298.0522,1067.082,5428.6123,1390.2506,552.0803,848.2477,8824.727,1588.3359,2337.7144,1306.846,2662.4204,1032.5657,817.24976,2454.4646,2079.2976,1952.8102,1007.2111,1526.4784,6674.7637,2135.008,10010.673,1521.04,872.3478,1
