,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Class
99,38726.484,45419.145,40923.945,43256.9,39238.55,35104.426,44230.914,42093.45,42509.31,42516.78,44776.113,45037.22,35934.957,35082.523,35996.016,38006.723,37217.945,34657.504,36325.375,34419.125,31914.287,35757.438,38344.63,38770.75,36611.19,35932.414,46039.574,0
100,10916.102,92835.19,23354.709,30455.424,16974.406,22496.426,14316.12,12358.783,5569.5566,23627.502,26137.729,43153.97,51716.83,33498.543,22305.191,43987.465,69461.08,52432.434,13836.891,25016.715,27410.28,41049.0,24605.014,27609.648,28398.883,46823.2,26496.22,0
101,38620.59,42828.19,42481.46,42282.863,38869.453,38129.91,40946.74,37943.125,35052.543,32370.324,35578.523,33637.74,35913.4,35420.047,35171.832,35829.266,35138.07,35682.55,33854.4,40702.875,38318.703,33290.473,38381.58,39152.645,38304.516,38385.848,31392.098,0
102,33597.215,33229.684,34591.86,40873.105,33385.89,28761.889,30108.014,29251.484,27973.041,29652.148,27372.98,48216.516,19268.922,27506.861,29004.045,42465.914,26192.264,33242.91,31923.129,30492.297,41085.062,19353.352,46175.582,69642.38,64867.523,62497.527,66547.664,0
103,36855.656,36447.418,36399.918,31540.78,35442.996,29196.326,27404.133,38374.473,30873.652,32566.287,32379.4,29893.611,37471.344,37302.086,37190.43,35657.863,38869.473,37637.223,34652.305,33316.85,37927.785,32183.863,39755.027,31988.477,38344.316,41163.49,40167.2,0
104,36001.39,34019.54,32140.814,49411.75,42408.438,42131.09,41218.39,40406.227,39491.934,34403.03,36977.11,35150.664,38958.195,41724.61,40438.797,42336.426,41102.598,43687.723,40501.145,37148.04,40799.31,43506.156,42283.598,42059.996,42526.434,41745.7,36379.1,0
105,35130.09,36123.246,43323.316,42126.926,40584.562,37040.113,37474.867,36999.03,37471.855,32819.277,36115.434,34943.94,34447.76,39239.3,43418.695,36871.445,31940.135,30135.111,28938.922,34021.246,31152.64,36491.414,38683.473,33360.883,45983.703,36625.062,28430.678,0
106,40589.61,45519.35,44597.766,45089.83,39479.508,34632.4,37114.746,35494.59,41712.46,41738.848,42820.414,34737.402,33933.426,40425.844,37467.008,35786.508,40231.94,31861.494,35478.21,38349.164,34207.2,32703.184,36316.863,33361.56,35331.918,36866.652,38876.21,0
107,40643.79,34984.336,40421.836,44728.83,47383.29,43165.004,37840.54,35477.46,45327.96,40898.297,45023.37,41138.637,42679.133,42742.676,43563.633,42260.656,42484.957,45276.2,44430.953,43398.234,40857.992,44369.78,48190.727,43339.82,47515.03,42299.047,40508.875,0
108,37993.16,36800.13,34805.74,36861.297,37768.39,35579.688,38666.516,38473.75,43117.223,37944.426,45047.5,39894.93,35378.637,33745.305,37714.387,34445.934,34213.46,41243.42,45277.207,38863.09,37139.816,38170.65,43858.37,38322.6,33663.836,37426.816,36956.453,0
109,30836.14,39873.793,41595.56,40474.46,40826.816,40487.39,37167.246,41079.098,40074.883,34769.2,35236.41,34638.375,35686.32,38953.88,44596.887,33662.695,40200.43,38052.58,43687.516,40633.0,36861.43,35682.78,42229.88,37080.066,36660.258,29799.648,34199.742,0
110,39479.39,38404.15,37932.785,38272.85,38281.887,35052.64,36984.613,37614.402,43285.02,40664.715,45354.832,37894.484,39275.71,38269.08,40989.94,39475.316,39773.05,40160.01,37992.902,37702.098,37833.117,38378.605,36001.582,35449.543,37067.703,41353.41,42741.473,0
111,43537.51,50230.68,43587.97,42644.21,49857.516,44509.14,44060.2,50162.32,42029.652,46674.22,48305.117,44974.777,43237.316,49918.47,47762.246,45266.49,45517.83,43292.49,52110.812,48027.64,47721.797,49352.395,53625.023,47972.305,48035.598,47624.273,46423.56,0
112,39814.36,46272.266,41335.86,38788.586,42953.008,44819.35,42164.46,42214.234,39469.043,42908.58,46779.24,42281.797,42609.78,46227.152,49934.9,47311.793,43668.336,46348.41,45086.04,51488.105,48265.984,47344.195,49194.527,45376.887,42210.57,48501.715,49115.445,0
113,30662.215,32819.418,35111.05,32947.113,31723.25,33462.652,34507.844,34056.688,33902.37,37527.176,52621.477,41491.31,37178.105,40047.996,39578.14,37240.71,36417.93,35575.742,31964.48,34267.45,34719.223,34631.473,36763.504,34080.375,35248.004,36516.98,35462.29,0
114,34155.2,39284.715,39618.785,41127.863,40923.418,38793.453,38290.043,37076.918,34705.266,37431.01,40038.758,34429.516,31796.986,30336.324,36487.76,34070.64,36125.734,32662.092,36128.555,34140.785,32509.66,33147.293,39097.99,36037.633,42767.215,46417.16,46434.715,0
115,36268.707,33528.207,33107.52,41203.07,42877.934,40784.715,35460.426,33812.184,38610.07,39456.305,42584.45,40615.08,39887.7,43542.992,38147.43,37483.527,36430.125,38838.957,38836.754,41198.383,41407.51,37029.473,46054.215,42414.75,42150.44,36676.734,39445.906,0
116,34083.992,37310.6,44998.305,41342.58,42219.54,38781.465,32564.46,30301.059,32868.79,30707.8,42886.555,39170.715,34962.74,34605.594,35607.445,36386.605,36869.777,34030.086,34403.375,38260.24,48867.73,43929.85,38555.625,35629.76,42053.082,38164.75,38243.363,0
117,35999.72,39093.74,36299.4,35542.58,34401.69,35719.535,37410.324,37267.56,35094.746,32357.69,35799.668,35286.348,33162.074,31816.926,32355.326,35855.324,34160.56,35916.355,29923.703,31042.316,33829.992,33970.57,36231.555,32692.814,36409.957,37561.85,38671.023,0
118,39980.145,37190.83,39875.348,34542.062,39719.094,33062.223,39103.008,42389.48,38771.668,31828.236,37574.895,36325.242,39745.992,36382.98,40194.688,41486.277,34737.066,39513.49,36266.277,37170.016,38649.875,40636.234,42374.96,39835.492,38145.38,39291.824,40627.43,0
119,32167.418,32349.492,33709.176,38358.03,35280.938,40747.06,37566.848,41895.93,45219.74,45748.523,43066.727,41284.555,44952.438,38959.79,37870.426,43882.297,46415.086,39546.195,41239.934,42353.49,41389.863,40138.94,42411.418,42943.105,40759.207,44460.613,46583.355,0
120,35122.992,31954.158,31212.926,32934.555,30124.38,32182.893,30656.688,34940.008,33713.15,32263.916,36116.766,34858.395,34377.508,42237.234,36465.16,38315.652,33224.89,29804.889,29940.54,32793.31,30059.871,33027.62,31717.41,36612.773,35390.98,39320.266,32346.29,0
121,15811.95,15304.774,14617.845,17504.709,18018.592,17535.145,16871.52,17318.555,17633.0,18751.275,20807.516,17958.87,21144.613,15242.884,15063.918,18408.596,20973.143,19229.828,19429.842,20458.385,14907.484,17101.977,17398.135,23072.34,20524.586,19419.064,18415.592,0
122,40767.477,43768.582,47094.953,44044.383,42041.203,38981.305,41427.242,41386.71,45201.83,42765.17,44558.863,40764.6,44589.625,41934.91,40004.47,40378.88,39052.492,33252.777,35379.805,45371.027,39717.41,36599.832,40067.234,42511.848,45036.723,47809.23,40202.664,0
123,40045.145,39373.133,37011.086,44194.16,32802.03,31633.29,29408.742,28871.965,29928.523,33650.46,37048.363,30947.945,33540.93,36838.695,35626.637,32590.76,33423.54,37319.69,37590.32,31295.646,34182.242,34421.824,30947.227,32906.92,35831.336,36537.496,40344.887,0
124,39459.402,42775.27,38856.84,37292.13,39664.47,41816.684,37310.258,34204.02,36816.18,33548.965,32925.453,32929.188,33844.45,27082.059,32583.016,35494.3,37961.82,40282.59,35111.36,35909.098,39198.566,40230.07,37634.41,34792.453,38719.125,35326.5,34959.145,0
125,37247.883,40325.605,41271.207,38210.16,42643.55,37572.64,32345.082,36260.38,39258.344,37264.367,45344.203,40955.19,45130.277,36233.836,26291.102,27720.234,38216.137,37239.39,31364.998,36283.18,23325.059,24351.541,48095.74,39726.598,39757.652,43424.45,36807.14,0
126,47013.59,46211.414,40030.516,40526.547,41787.598,38710.52,42825.965,45707.1,44456.52,38845.234,39613.434,36653.258,38737.82,41380.418,40113.41,41277.426,39914.15,44529.434,40501.992,41494.54,44989.152,43502.684,45595.613,40259.977,47169.305,47608.742,40677.87,1
127,34610.992,35588.61,34234.23,37894.086,38544.24,39349.11,40231.56,35606.72,36233.094,37215.555,40513.03,37814.027,40022.914,39813.375,42389.87,39332.855,41302.02,39171.91,41498.613,46476.613,40573.28,41070.168,40569.926,38126.75,40948.516,42779.316,43508.918,1
128,33161.656,34188.63,26478.705,27697.96,28985.357,39174.836,34082.223,30108.156,29550.738,33827.258,34932.953,42393.812,39326.273,36328.137,36105.312,34571.16,39885.29,40288.793,43634.066,34162.293,32085.1,42394.44,40578.867,39075.848,40684.85,36998.016,36653.805,1
129,28327.996,36637.89,37061.484,36542.7,37225.254,37656.945,37905.395,39753.92,50095.86,38094.28,35944.51,31979.059,41314.76,27177.865,30786.965,32566.262,29721.277,29663.8,29707.8,31061.861,41154.426,48473.543,40121.094,45145.855,42550.88,38016.934,41653.406,1
130,37148.402,42154.926,53276.688,43390.73,39281.535,41093.562,43453.312,44233.12,46276.355,44835.35,44813.004,51459.82,60459.086,47953.164,50621.62,49802.777,44102.78,33032.438,34989.07,37736.152,43895.984,31983.947,37771.395,33155.652,31836.697,64930.703,38026.79,1
131,46435.55,43485.88,59280.84,34779.176,34799.188,38799.633,35630.535,31773.336,31114.951,32611.52,37324.47,32430.105,38905.473,53633.293,46254.03,46131.516,40775.973,40960.633,39832.195,41257.824,44766.76,41533.76,38146.63,35012.32,32824.82,31810.814,31641.67,1
132,43185.652,36013.36,37580.91,58017.88,58055.61,60174.434,43189.52,38562.89,42935.848,46259.51,55884.758,41492.51,37462.223,36872.625,56096.46,35069.01,37209.49,36095.035,35389.734,37556.344,38150.465,38933.92,45695.91,36211.832,42309.13,44435.406,51859.875,1
133,32088.273,34537.145,35947.414,31769.54,34590.137,38930.58,46121.48,39689.18,37565.34,35133.09,39975.812,52050.18,55314.258,51611.84,32766.33,35093.55,37052.094,41647.33,40602.06,46520.89,52933.156,41642.22,41027.477,35884.82,28217.475,32344.234,49221.055,1
134,50106.324,46143.523,42490.07,42269.855,41432.945,44313.4,63358.633,67756.49,65269.254,69479.08,47139.887,45514.04,56452.547,41441.516,36510.273,38310.332,62161.883,63642.12,61471.188,34656.633,34469.086,40358.703,49466.707,50580.895,60168.707,78486.32,73474.84,1
135,34470.1,34727.24,34403.223,38032.973,34745.496,39069.99,41922.09,39025.797,33779.258,38195.992,28586.887,40651.914,35060.71,39433.9,34860.76,29336.428,30696.703,29494.91,25437.982,24958.3,55436.375,65446.504,23297.969,21425.303,38419.95,41287.574,46221.12,1
136,34657.344,35035.43,28638.406,34459.01,36237.93,34779.473,36562.344,24954.979,30020.127,25932.742,20510.096,31343.523,35301.324,21891.973,24113.852,34625.953,29468.53,40700.887,39620.39,33971.85,33579.86,38714.676,35108.21,42371.793,39164.402,39008.484,43704.953,1
137,32615.162,32129.797,32969.535,36552.273,45831.36,41418.164,35246.043,35729.49,32961.3,36089.74,35061.477,34524.934,39261.9,38077.715,36820.562,39910.945,50383.625,42369.34,33065.336,33192.516,39929.91,44414.195,36092.23,38036.08,44807.65,43606.94,35750.707,1
138,40793.613,34950.51,33900.87,35300.137,67418.17,51357.42,45596.25,49930.668,47693.254,63514.81,45300.414,44313.273,33926.48,38560.848,35997.82,40293.77,54540.496,57709.67,49620.63,44011.117,35024.266,32044.309,36859.99,47659.08,41227.1,43189.062,44058.055,1
139,36837.29,41127.957,38720.125,41705.117,39417.367,34532.426,30952.732,33702.367,33179.426,40694.934,34087.51,35445.227,33989.89,31687.66,38741.18,41158.062,38461.633,40857.44,31843.57,37496.89,36021.66,37828.027,34999.22,36133.066,36805.246,39470.88,41709.18,1
140,40050.797,43898.895,46306.617,47320.215,29027.77,34962.562,39797.223,43264.023,43870.83,40568.223,47731.69,39367.445,40116.78,36932.85,35522.332,42066.105,41623.586,50071.883,40357.777,37436.566,36916.492,38695.33,40343.145,39056.633,37255.895,43856.348,46788.375,1
141,34584.348,37849.836,34495.164,33063.62,37254.723,44514.348,47189.164,36690.688,41987.992,46439.145,35895.863,26540.855,36924.152,39035.49,36001.04,38984.16,39597.05,59832.234,47977.164,48887.875,44549.7,37006.035,44819.688,44747.45,44030.32,37468.066,38055.434,1
142,41844.996,45768.562,44521.38,41272.137,36855.457,38836.73,37298.027,40996.027,31450.521,25675.137,29714.639,26420.34,26675.209,45352.324,49037.965,50479.47,30233.705,31213.4,31000.012,29850.318,36462.305,43180.55,54096.008,30705.1,46238.855,51176.727,36428.465,1
143,31244.225,28639.217,55830.0,29989.066,34456.473,55916.625,44977.277,42747.22,46140.324,41412.75,44023.887,47088.17,51141.598,83287.11,47721.188,41908.434,57842.805,70695.44,44223.58,40411.496,52498.848,38546.906,53562.875,47065.46,44637.746,36031.285,49544.934,1
144,36328.777,36136.703,49217.83,26510.64,33241.56,37878.734,40573.984,29765.4,27669.488,37852.766,39114.918,41284.316,38920.637,31135.643,28956.01,30135.664,33531.797,38403.67,39429.508,40997.957,26233.988,36815.58,41287.395,33436.207,30037.254,28349.945,38787.56,1
145,25100.393,34008.645,40568.406,39564.215,28801.348,24161.326,32381.377,36780.88,43825.773,44364.36,36099.703,36824.434,40751.957,26189.867,18001.111,13108.508,31302.422,37847.21,41992.883,37874.016,39164.676,38135.676,37950.97,32141.219,35443.254,42239.434,45230.3,1
146,38725.086,43442.605,44379.047,43961.75,46996.14,36554.848,32649.832,36580.883,41854.312,44788.113,47929.047,39970.887,42003.016,42844.74,41780.047,42614.742,39983.39,41538.184,42556.902,43361.66,39824.316,37200.54,46977.08,44167.09,38286.727,44468.47,44287.11,1
147,64738.87,50548.664,24856.115,61419.465,43329.184,41699.414,47781.855,32413.281,45552.86,26112.516,35813.742,55709.684,33995.06,51527.41,73078.05,20639.44,36006.54,43629.85,25981.93,16294.141,14911.769,16603.63,19884.809,17410.256,18915.783,21193.557,32894.082,1
148,33823.242,28223.42,30193.406,37829.832,44205.96,46861.54,44683.855,39661.32,47362.0,41683.72,37250.074,44070.57,39580.586,39528.793,39856.14,38727.043,39865.188,38682.938,37197.34,43498.71,35942.367,37509.58,39703.574,37722.176,32442.525,36722.184,44465.01,1
149,34377.09,29653.045,32891.098,36738.348,33445.523,31677.797,39559.8,40351.504,34344.29,29682.057,31681.549,31228.22,30758.455,30876.176,32195.248,35449.734,39372.656,40177.402,34860.754,31456.248,36068.258,36615.707,37496.88,37028.03,41964.293,38650.992,41614.008,1
150,33251.7,30242.049,33749.824,33998.16,36199.5,36909.566,34461.93,32657.72,34799.246,38804.055,35386.273,36995.34,39235.918,37008.69,37887.848,34054.37,30652.713,33079.27,33660.76,32344.451,34356.316,30605.541,32635.004,33569.285,37186.715,38366.51,35349.48,1
151,36291.164,33753.266,40169.094,37462.32,39208.855,44651.23,56771.02,41356.223,38499.47,42668.918,47496.742,50540.066,54808.312,47849.992,46342.863,49213.535,37779.45,43072.176,48431.453,54668.72,53141.87,56914.637,42877.47,42567.15,38739.47,33574.68,36222.965,1
152,41168.793,39757.71,42002.07,41393.492,46609.348,40434.87,37570.367,38504.336,39968.26,43343.812,38405.914,41912.83,42399.305,39066.707,36987.406,37106.715,39637.344,37159.953,36336.203,39434.805,36421.33,34190.645,37686.285,35352.773,43922.88,45039.07,43643.316,1
153,43811.266,39956.39,40671.895,35505.168,35946.973,40009.2,40304.58,35098.406,35619.613,37175.35,38596.78,38245.6,41658.254,38950.234,39686.8,35280.387,38884.63,34335.01,36079.33,38511.367,46912.285,41935.273,43567.98,37373.83,48520.06,42867.53,42518.414,1
154,45961.668,43016.656,37133.535,42045.945,42357.61,41805.633,52529.613,47351.156,44639.945,35304.355,41545.805,39620.293,39129.32,44675.484,33021.64,32907.85,38308.86,40175.664,35949.156,34536.746,36054.46,45936.914,42751.855,47190.547,43585.402,46425.42,36073.0,1
155,40804.742,39258.23,39257.81,36534.777,33455.367,42788.383,38588.984,45828.36,41806.316,43398.387,51700.4,45567.645,49710.062,58924.44,54155.02,41274.895,47469.668,32182.516,33356.99,55109.875,54703.605,52237.477,38615.42,33615.277,49931.492,59961.703,47380.27,1
156,35926.66,33161.555,31083.06,30567.3,28947.902,25152.166,32926.812,29643.379,19395.943,25937.533,12243.685,15641.163,12582.754,26766.824,37607.168,44244.156,59820.09,14187.508,22852.904,12140.955,14173.318,82740.75,79056.84,17825.234,17930.139,16243.963,35957.523,1
157,41830.348,24030.195,34704.773,44628.867,21153.986,26185.027,28169.91,22154.52,20831.35,18260.396,22073.168,51151.29,21930.873,16451.504,38449.63,26140.488,23178.17,19026.178,21430.979,22361.6,22636.49,28225.508,28822.39,19941.172,20837.312,21694.227,21075.139,1
158,49714.125,42612.78,35799.57,39047.07,38305.7,34461.348,35919.67,38299.965,36796.043,39800.09,44102.465,35936.023,38515.477,40242.34,38110.164,42723.938,46580.168,51485.836,54030.19,47818.125,38433.355,70589.45,81082.59,52463.992,36248.14,40307.16,40307.9,1
159,25680.775,36725.67,34698.14,44045.953,39250.24,30847.84,29902.89,30738.29,35171.445,36594.137,37211.746,34745.6,40535.477,40305.082,39668.7,38033.05,43352.32,37724.81,33948.035,37136.74,47588.664,43688.457,46777.953,39392.504,41484.168,34325.08,37068.5,1
160,35808.438,48424.6,35319.63,35108.676,44748.24,36652.555,30876.242,33207.316,35871.848,42823.31,40171.45,38230.395,46009.207,31996.254,28575.822,33521.645,45203.668,36724.613,37188.703,33511.562,44144.72,35123.516,41269.723,37615.15,35676.02,37797.645,34208.09,1
161,40453.008,38039.594,43680.68,36015.168,38531.457,41612.93,42263.98,36148.203,34995.93,37110.14,41601.586,34509.33,38822.1,38633.383,36329.617,44151.73,40835.97,37281.51,37632.715,37131.254,38253.586,37334.566,39923.625,39124.53,43297.55,39908.008,43057.727,1
162,38891.184,42103.082,41808.145,37831.426,39450.156,39160.22,36773.45,33128.562,34685.465,40915.234,41007.57,35709.543,37210.996,45032.598,39004.992,35781.44,50649.836,44039.31,40740.43,37641.582,38136.094,35572.6,39503.477,35054.008,34286.04,41314.7,40509.07,1
163,36462.12,58437.953,44518.332,29527.857,43485.137,37519.242,35024.094,32293.299,48567.152,65105.363,37364.754,37713.32,55670.344,61479.84,37673.953,29672.06,34057.016,27287.934,43644.105,37897.965,30970.41,50517.633,54785.8,58158.98,41171.246,42498.758,42624.332,1
164,28685.447,24956.928,28850.205,28086.871,27016.59,32681.676,31498.438,27745.7,28924.527,27608.605,32203.027,33037.652,28879.05,31947.582,31605.3,29411.055,31283.281,33847.438,33687.883,31850.156,33072.285,31017.777,31978.129,29871.594,31961.197,33423.26,32763.145,1
165,40489.195,47632.492,45974.594,37896.652,42420.516,33979.234,52575.906,42467.656,40295.984,41300.41,44589.633,39898.242,41616.6,41625.3,43639.023,37503.938,36826.816,39541.535,33323.734,36402.766,40297.258,27443.316,32929.133,34535.184,42860.39,46391.598,41331.9,1
166,41819.445,41684.727,42507.47,41960.145,40067.48,49872.164,57910.19,44863.53,41446.008,41860.867,37365.203,37207.43,49467.4,43539.598,38266.22,35316.85,45301.367,37635.027,40902.688,59722.06,34867.98,48735.746,46687.17,59391.273,35589.684,45126.645,39515.477,1
167,38578.426,45858.434,41035.09,39633.723,39119.035,37660.836,35449.86,45940.324,35553.293,33669.414,42558.695,34529.086,29976.629,46675.117,34356.01,38545.74,39292.824,39462.72,34632.523,37611.96,29776.957,27784.744,47803.703,30341.162,30120.88,38378.81,44986.0,1
168,38231.64,39141.99,34408.18,36397.18,41554.652,37183.582,40546.2,38623.07,38926.094,39805.188,39984.26,37378.957,39179.098,39264.63,34983.29,33435.89,31463.957,33385.547,50233.926,43483.26,41990.746,38581.55,35549.95,33220.105,34548.53,39055.918,42654.508,1
169,35778.64,41162.535,32885.426,30476.113,31509.848,27440.967,27475.816,29338.084,26539.127,30702.31,33479.324,27781.223,29381.613,26373.445,24659.293,22616.57,22592.572,25101.79,29083.477,24581.941,25015.031,28917.492,30114.387,27069.041,32496.117,31650.438,29483.139,1
170,35460.742,22624.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30395.66,36764.348,38283.285,39767.633,38722.816,33740.61,37132.152,41145.55,37725.754,41762.594,39728.18,36976.168,28268.328,0.0,0.0,0.0,0.0,1
171,36964.004,32179.268,34438.594,37379.047,33827.68,31620.492,33253.594,31505.611,32261.512,33528.605,33729.914,33724.88,37616.242,36399.05,34522.156,31978.469,33548.62,33156.895,34426.598,35450.395,33720.027,32094.502,33284.79,32424.756,35842.21,30607.16,33007.355,1
172,41389.5,40307.426,37899.234,41168.863,43042.64,49874.18,12213.966,17453.15,67356.38,52172.84,37086.61,37211.637,39508.934,40830.87,41356.73,41723.254,38652.855,45392.79,41812.996,39746.06,41300.56,42224.574,38755.88,35170.812,38972.883,38966.004,36696.863,1
173,32309.625,32028.209,37602.457,33133.13,39694.598,38685.82,34878.75,38040.305,41670.277,38715.574,44345.71,48876.5,46975.957,44470.547,43811.9,39036.473,38066.438,37732.19,39528.535,40484.055,41082.367,35990.863,44037.31,37796.86,35078.695,32812.78,32442.955,1
174,32828.34,39487.426,35933.395,38050.316,38320.527,41969.34,30775.781,33665.61,33903.383,32603.338,32563.95,31215.127,31362.436,35934.895,50095.98,38743.605,41090.96,36836.29,37983.01,35232.35,35425.477,40951.75,38562.336,34778.43,31620.121,40563.348,40038.46,1
175,40165.215,39151.812,37872.332,37078.055,40284.266,35035.36,39004.78,37624.637,41046.273,34090.832,40729.33,40413.477,33803.42,40804.207,36674.406,46562.89,42699.113,38757.47,39888.477,43633.676,44895.6,41211.086,38686.85,42863.383,44345.45,53673.332,31230.56,1
176,51200.12,50295.215,50593.227,50617.516,50911.695,50490.27,50291.82,43872.473,43744.332,53882.94,57737.09,58885.887,52213.023,54671.438,47737.32,48954.184,47403.785,49173.55,53946.49,51615.953,50582.67,44683.223,55146.66,50705.465,48812.688,47218.375,51254.8,1
177,49045.87,42459.918,44740.977,50692.848,47530.83,48409.867,43769.56,48892.68,56445.645,46115.074,45250.695,40784.227,41299.477,43163.785,45868.855,47307.07,46694.055,46953.035,48066.8,40891.348,48828.746,48036.188,50061.99,50560.016,42778.76,51725.84,52718.094,1
178,38378.715,43773.32,45995.69,33973.367,34960.297,28520.672,25589.434,31637.346,33423.496,36709.312,27055.543,30025.246,32121.816,37533.207,33620.35,31334.928,29302.959,30572.883,30360.396,36082.96,35513.85,32387.842,36421.5,34924.84,29769.26,32153.822,42877.32,1
179,34379.95,34567.176,36833.758,32281.562,33181.824,32233.006,33362.902,31441.717,30491.572,31455.38,26160.242,20960.031,23232.852,28049.643,29434.33,30535.21,32809.754,29337.42,28001.787,25491.334,27381.828,24421.281,30837.615,25079.59,23941.2,29019.932,26898.387,1
180,40108.13,41194.195,36826.016,44465.727,42090.89,46443.227,38209.242,43641.13,47384.82,54312.203,42444.24,37008.84,38054.297,46672.113,44112.1,42062.28,45837.246,50279.047,41457.293,48076.203,63604.86,64646.445,42985.31,43202.137,52683.008,47649.504,35844.633,1
181,37706.348,39169.93,36639.32,32520.88,49427.098,27762.998,23126.414,26313.43,37802.93,27347.982,29535.264,29056.78,21811.025,25239.635,19321.887,14380.274,24784.934,31743.14,23295.764,17595.637,19372.97,20344.824,21637.19,39053.066,39915.22,24394.99,26150.523,1
182,30057.89,19497.125,15366.605,20190.463,30343.863,51628.902,25766.072,28205.895,40766.293,46697.13,30076.758,31800.88,36857.066,31430.414,32683.46,38417.67,39636.34,39790.04,40631.336,37189.633,31936.24,34257.95,39691.96,36297.4,29373.465,26911.152,42240.656,1
183,38962.383,33535.6,37107.367,36889.156,37976.26,36027.074,32391.945,20370.607,20893.803,21956.037,34167.617,39223.36,30948.803,20740.64,33303.74,27352.105,27686.438,35837.277,23306.074,28422.572,31090.922,29541.012,29116.049,24409.562,26640.617,24890.906,24473.14,1
184,43562.406,44018.13,50791.133,43309.477,40612.05,45087.117,45789.863,46268.004,40877.848,36721.42,45721.43,43571.78,43213.188,39398.996,36545.195,38141.9,44812.23,45486.16,44100.48,38708.613,42175.992,37686.63,42601.023,36820.62,39625.54,38849.07,37474.773,1
185,30346.707,37503.508,62500.195,55547.09,33125.5,35706.184,33457.58,35286.062,40402.305,38643.285,38687.96,40189.066,39978.098,41056.33,40407.508,42001.86,41434.637,42097.113,36129.844,37870.016,38092.223,37457.586,42641.59,40572.105,39088.695,39589.582,37939.875,1
186,35965.562,36843.164,38540.67,45568.94,46403.812,49718.145,37087.848,37574.617,40322.387,40763.883,41265.055,37219.152,37031.13,46731.883,39509.547,37235.664,39903.582,42382.953,46428.566,42036.266,44769.805,40864.316,45628.355,44623.547,46380.117,43297.633,47581.004,1
187,26188.865,29566.1,28695.342,41820.855,43133.867,44927.33,30396.855,28439.746,30457.438,40644.254,35803.27,37431.273,33906.055,36416.797,32260.844,36985.34,41116.355,38377.637,34928.184,33446.42,34051.414,39533.555,36186.844,34189.44,31441.555,30390.428,32108.55,1
188,43594.246,54441.29,26628.64,22961.438,67941.62,30825.133,32815.555,37303.33,46060.168,39887.812,47285.863,54425.68,46616.723,33760.266,36318.258,35738.66,41977.203,38007.848,38557.023,40715.945,39031.938,40884.406,42429.855,39044.895,39344.82,44150.31,40708.266,1
189,42443.04,57047.17,67180.734,51049.52,45696.94,67577.88,67446.69,35185.562,27581.732,34703.234,50771.68,28155.521,34187.316,52617.176,44776.47,43438.49,29703.975,31783.932,37148.297,35596.164,36318.63,33980.887,35627.5,29686.729,30480.367,24161.87,33425.32,1
190,78797.07,25837.963,27732.385,75255.38,61372.395,50257.637,47296.598,42036.8,41895.33,36758.184,40917.23,36077.434,37972.38,39179.02,41737.613,39945.293,41394.17,41937.543,41480.047,45050.633,43095.66,44293.527,50023.37,43236.465,43677.477,39546.117,41307.316,1
191,42881.227,40918.14,35951.316,43129.203,45204.598,41767.316,41991.42,44432.902,42029.15,37229.86,35623.535,45083.46,45628.64,27080.658,30732.582,40563.348,40646.598,35788.11,44687.293,35657.82,35036.42,28686.465,42866.934,36362.285,37084.44,38638.27,36667.58,1
192,59666.977,19666.9,31529.768,32412.994,35769.41,38637.402,37801.1,38958.402,37318.17,32952.906,39405.44,36110.973,42851.21,40036.63,40298.86,40896.4,37900.406,31558.613,34487.145,35731.21,36035.26,35443.973,38922.117,34425.797,34998.434,36909.98,37106.652,1
193,39330.86,38426.273,37451.945,40313.11,37259.832,38643.1,42447.723,65154.305,105734.18,83280.27,46001.69,42339.12,29414.854,33367.176,26291.324,47885.062,38050.234,36838.42,38929.453,53409.13,52610.414,43798.043,41260.17,37553.08,37210.64,39216.67,35531.88,1
194,40654.21,41902.48,41863.562,42805.42,39368.39,41086.758,40182.605,41698.7,36218.73,37477.777,41964.254,43182.875,43345.734,44310.53,40727.594,41505.324,42441.285,44284.383,40055.367,35069.75,38834.914,40103.703,41434.07,38778.223,40249.543,40387.918,42894.332,1
195,46859.523,40695.36,43812.105,46035.61,46904.477,46381.516,37813.598,43923.098,45281.035,40745.12,37451.625,42512.973,44607.19,44187.562,45837.742,43354.234,43655.418,49716.773,45662.086,36751.312,31022.871,37622.613,43229.297,37956.082,44797.67,41346.99,40270.66,1
196,38595.6,42011.777,43556.36,38903.426,33410.812,38840.01,41916.086,36212.83,36849.348,34896.94,34515.254,35958.176,35205.074,41776.402,38090.535,44520.04,44389.34,48157.723,31078.52,35125.348,37345.965,31704.514,32157.84,33703.184,37614.473,31933.44,31679.395,1
197,43400.34,43834.043,41861.195,42805.977,39169.21,43148.555,53043.594,52241.633,43141.582,54029.84,56976.867,29257.873,33050.086,32803.895,31790.307,42994.824,43718.246,36237.375,40863.645,56393.203,59841.05,63438.973,54202.94,60675.66,57368.883,37859.375,32831.01,1
198,40615.246,37255.22,37729.137,42417.734,35682.332,35949.02,36945.21,41878.004,48144.574,61852.816,61912.867,65578.07,48608.457,28923.262,27449.816,33604.82,50908.605,57003.36,41842.668,33590.066,40037.773,47448.19,40317.992,45666.074,33551.33,32410.338,31154.797,1
