,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Class
191,2864670,1924230,2019855,1811520,1332375,2048415,4908750,4586685,5098215,5254020,5200215,5215770,5334855,5378460,5427930,5399880,5256315,5283345,1
192,2818515,2692290,2641290,2700450,2964630,3698520,2810355,2220285,2199885,2016795,2153475,2441880,2296275,2060145,2389860,2782560,2103750,2481915,1
193,1313760,2045610,4567050,5105865,5761980,5637285,4743765,4566285,4165680,4024920,3827805,3490185,3697245,3564135,3215805,3523080,3501915,3861975,1
194,1992570,1937235,1530765,1319115,1006485,1642200,2490585,1957635,1828095,1690140,1452225,1449675,1529745,1566720,1190340,1292085,1137810,1757715,1
195,2900625,2932755,2752215,2740740,2465595,2986560,3380280,2799900,2627010,2916945,3903795,4778700,5022735,5234130,4987290,4552770,4297770,4593570,1
196,4392375,3985650,3529455,3573315,3784710,4045830,4281960,4398240,4379625,4380390,4517070,4535685,4389060,4279920,4413795,4632840,4616265,4589235,1
197,5587305,5847405,6082515,2198100,2181780,6102405,1114860,1099560,5674260,3311430,3363705,5880810,5654370,5307315,2742525,2854725,5977710,5667120,1
198,1314780,1068960,1354560,2988345,3932355,4135080,3992535,3756405,3486360,3423120,3568215,3780375,3650070,3203565,2908530,3105135,3668175,3843105,1
199,2766750,2594880,2364105,1896690,2146080,3411645,1929075,1409130,1527705,1360935,1375470,1629705,2159595,1896690,1859205,2175660,2245020,2553060,1
200,1712580,1564935,1837785,1890315,1934430,2157300,2725695,3192345,3540675,3918585,4105500,4531860,3969330,3771195,3813780,3979530,4058835,4041495,1
201,3876255,3818370,3889515,3760485,3576120,3679395,3447600,3310920,3473865,3484830,3250995,3226005,3250230,2070345,2181270,3217590,3246915,2991150,1
202,1768425,1813305,3181125,3874470,4103715,4802160,1952025,1946415,5161200,5139525,5505960,5662530,3354780,3319590,5659980,5797935,5658195,5613825,1
203,3597795,3724785,3934650,3916035,3960150,4040220,3987435,3733455,3832650,3841065,3618705,3677100,3780375,3693420,3911445,3595500,3536340,4211835,1
204,4234785,3809445,3599835,3583260,3824235,4479585,3772725,3547305,3477435,3635790,4010385,3491970,3326475,3432300,3847440,3848460,3444540,3661035,1
205,2111145,2443410,3300465,3045720,3677610,3014100,3169140,4890135,3667155,3685260,5287170,4939605,3791595,3741360,4700925,4536450,4417365,3983610,1
206,5035230,4981425,5008200,4186080,4112895,5034210,5125755,4465815,4599945,4913340,4064445,3808170,3680160,3311685,3730650,4057305,3979020,5043390,1
207,3375690,3320610,3386655,3355290,3343305,3373395,3249210,3227280,3447090,3458310,3304545,3332595,3063570,2874105,3098505,2675970,2436270,2883540,1
208,3153075,3045975,2914905,2793015,3077340,3441480,3229830,2919240,2844780,3119925,3015375,3013335,3197445,3052350,3177810,3310665,3025320,3135735,1
209,1012095,766785,777240,947070,1557030,3335910,2309280,2234310,3743400,4183275,4425780,4452555,4470915,4374270,4447710,3487890,3186225,3333870,1
210,4648905,5173185,5478930,5002845,4741725,4961280,5316495,5028090,4854435,4693020,4504065,4941135,4846530,3696225,3443775,3822195,4155735,5181600,1
211,4407675,3607485,3344325,3586065,4009620,4873305,3711525,2996505,3167610,4230195,3905835,3636300,2710140,2715750,3922410,3609270,2780265,3563625,1
212,790500,629340,886125,1344105,1548105,1695495,1515210,945030,540345,541365,736695,660960,524535,338895,426870,543150,460020,751740,1
213,2035410,2769300,2799645,2704530,3017415,3917565,1695750,1580490,3480750,1633020,758625,775200,1208190,829260,636735,867765,1104660,1728900,1
214,544425,553095,1207680,1608540,898620,1516740,2798115,1498635,875925,962115,1184985,732360,506685,389895,476850,557175,550800,972825,1
215,1531785,1901790,2330700,2202180,2037705,2201415,2654550,2406435,1852830,969765,727770,865215,557685,826455,1223745,1039125,1272960,4276860,1
216,4512990,4622130,4589745,4553280,4586685,4566030,4084080,4008345,4140945,4035120,4202910,4258245,4120800,4281705,4478565,4624680,4303635,4266150,1
217,3300720,3288990,3134460,2175405,2189175,3270630,2436015,2326110,2688210,2206260,2055555,2324835,2584680,2953920,3726060,3902265,3981570,3924450,1
218,2423775,2641800,2807295,2020620,1463955,2025975,2349060,2392920,3505485,2776950,3067905,3159450,3141090,4337805,3315765,2971005,3317295,3915015,1
219,3933630,3628395,4068015,4277880,4305930,4769520,4452810,4429350,4721325,4855965,4523700,4269720,4459695,4473720,4425270,4366365,4231725,4434705,1
220,4141455,3871665,3421590,3420570,3924450,4053480,3100800,2788170,3354270,3078615,2950860,3313725,3663840,3803325,3842595,3753345,3788025,4168995,1
221,5099490,4926855,5610000,5659725,4995705,4902120,4494375,4684860,5853525,5926710,5611275,5191545,4770030,4823070,5294055,4609380,4396455,5348115,1
222,3891045,3651855,3637830,3960405,2901135,3486615,3712800,3492735,4076940,3489420,3663585,3150015,2751705,2413575,2485230,2610945,2636190,4131000,1
223,5270595,4602495,4246515,4726680,5020950,5157630,3752325,3264000,4019310,4741725,5675025,2274345,518160,790755,1831155,430695,56355,218280,1
224,4472700,4107540,3880590,3865800,4211835,4343925,4229175,3706425,3660780,4037160,4261050,4402575,4324545,3686790,3124005,3246915,3628140,3773745,1
225,3065100,3468510,4593570,6017235,4248300,4146045,5605920,6435945,6586905,6661620,6550695,6406620,6344655,5187975,5175735,6472155,6425490,6273510,1
226,1031985,2815965,2356710,2913885,3481770,3849735,4093515,3059745,3109215,4128960,3164550,3089580,3765075,3747990,3169905,3091365,2628285,2784855,1
227,1401480,1237770,1059270,1097265,1327020,2556885,1088085,722415,991950,965430,1287750,1610325,1005720,1044990,924630,862665,759645,1092675,1
228,3699540,3649560,3824490,3870900,3994065,4266660,4260285,4225605,4233765,4097850,3879060,3749265,3706935,3385890,3250995,3324690,3363195,3597795,1
229,4933230,5293290,4602240,4195005,4549200,5510805,5882595,4843215,3300720,2393175,2797860,4747335,3853815,3575100,3310665,3246150,3995340,4460715,1
230,3437655,3039855,3351720,3109215,3262725,4085355,2308515,2318205,2588250,1653420,1029690,956250,1271175,2512770,3250740,3795165,2465085,2517360,1
231,4169760,4131255,4455615,4065465,3746715,3332085,4036140,4384215,4525485,4568325,4421190,4416855,4284000,4234785,4237335,4368150,4323270,4335000,1
232,3148230,3232125,2994210,2760375,2611965,2739975,3192090,3315255,3240795,3021495,2979420,2944740,3112530,3229575,3149250,3182655,3013845,3045465,1
233,2196570,2482170,3102840,3724785,3189030,3466470,4667010,4804710,4676955,4712655,4756770,4795020,4700160,4638450,4097085,3874215,4213365,4508655,1
234,4269465,4461735,4353615,4197300,4211070,4325310,4077450,3982590,3977235,4119270,4416345,4356165,4260285,4344435,4399260,4285275,4134825,4112130,1
235,2689230,5370300,5797680,6327315,5483010,5177010,4654770,4833525,3891555,3711525,3668940,4010385,4572660,3632220,3162000,3450915,4298790,5131875,1
236,1013370,1512915,1151580,964155,1413210,4531350,5514630,5208885,4252890,4310265,5232090,5314710,5204805,5239740,5482245,5127540,4881465,5147685,1
237,4597395,4316385,3770175,2846055,2651490,3177810,3052095,3215040,3635790,3974430,4540020,5002335,5070165,5036250,4989075,4789410,4716735,4743510,1
238,438345,638265,1690650,2771850,3858150,4710105,3905070,3270885,3385890,3356310,3400170,3956070,4568835,4548180,4579290,4539510,4726935,5686755,1
239,1216605,1011075,710430,1053660,2803215,4776660,1921935,910860,832065,1441005,1857930,1670760,1483080,1553970,1472115,1886490,1487670,2030820,1
240,3942300,3395835,3558015,4006815,3727590,4363815,4253655,3213000,3291030,3811230,3559290,3637320,3843360,3587595,3635025,3595755,3375180,3851520,1
241,2194530,1763070,1800300,2199375,2298825,3313725,2523990,1721760,1862010,1786275,1637355,1815855,1970130,1773780,1731960,1804125,1926270,2903940,1
242,2187135,2535465,4096830,3546540,3535575,4406655,4491060,4673130,4593570,4324800,4169505,3492225,2679030,3031695,4246770,4173585,4142985,4007580,1
243,2239665,2989110,2774910,2727735,1859460,2133840,2411025,1533315,1980330,2694585,1764090,1904340,2225640,2022405,2240175,2250885,2138430,3379515,1
244,5242035,5349135,5162730,5024775,5223420,5354745,4938585,4793235,4983720,5046450,5166300,5081640,4980660,4867185,4804710,4953120,5237700,5120145,1
245,1364505,2066010,1100835,959055,900660,1071000,2814180,1082730,887655,904485,1535865,1731705,723180,698190,605115,892755,1527960,1541220,1
246,4174860,4378350,4198830,3711525,3389715,3898950,4730760,4620600,3757935,3478200,3992025,4384725,4294200,4116720,3660270,3668430,3891300,4409205,1
247,3876000,4457910,4477035,3481770,4004010,5620455,5544465,4535430,4537470,5396820,5442465,5488620,3798225,3608250,3665625,2416890,2835855,5613315,1
248,4997235,5044920,4535175,4546140,4532625,4626210,4088925,3410880,3809190,4821795,4956180,3929040,3998145,4936800,5130090,5147430,5158650,4681035,1
249,5540895,5498310,5513355,5006925,4694805,5316495,5400900,4387530,4096065,4065465,4156755,4507380,4096065,3790575,3986670,4107030,3466470,3804600,1
250,15045,0,5100,5100,256785,542640,486540,874395,1265565,768825,807840,2407965,812940,851700,3650070,2110890,2066520,3572805,1
251,3522570,3487635,4284510,4164915,3856365,3831375,1283925,1284435,3909150,2964120,1934940,1688100,2593605,2946015,2354925,801210,826710,4066995,1
252,3711780,3660525,3866565,3629925,3455250,3683730,3855090,3760485,3692400,3462135,3536085,3830100,3817860,3890280,3672510,3393795,3053370,3185970,1
253,3302250,3303525,3371355,3065355,3115590,3389715,3369570,3402720,3200250,3273180,3405015,3402720,3493245,3457290,3475140,3462390,3438420,3391245,1
254,6342615,6080985,6093225,5905290,5740050,5686500,5486580,4709340,4494120,5183640,5813745,5745915,5683185,5002590,4961535,5398605,5595210,5906565,1
255,3998145,4531350,4627740,4499220,4474485,4605300,4609380,4265130,4176900,4408950,4614735,4550220,3809700,3686025,3824235,3943320,4177155,4123860,1
256,2740230,2659650,3678375,4548435,4640235,4157520,2215185,1713345,1989765,2793270,3285675,2848605,2861610,2787660,3040875,3002880,2579835,3002115,1
257,912645,829770,1856145,2173875,1643985,2391390,1918110,1490985,2618085,2297295,2444430,3292815,3568980,3858405,3434085,3135735,3272415,4101165,1
258,2562495,3726825,3101310,2811630,2503590,2617830,3860190,2745075,2775420,2851410,2859825,3639360,2892210,2464065,2322285,2261340,2729010,3780375,1
259,5039310,5076285,5240505,4947000,5053845,4994685,5003100,5176755,4987800,5031405,5113005,5128815,5097195,4961790,4980405,5231580,5316240,5359845,1
260,5805330,6109035,5873670,5400645,5549820,5805840,2073150,1857930,2793525,3586830,4075920,4526760,4611165,5022480,5201235,4873815,4853670,5189760,1
261,3854325,3810465,3888750,4191945,4135590,3628395,3526905,3342285,3382830,3656700,3818880,3609015,3419040,3542205,3857895,4252125,4349535,4252635,1
262,4670580,4871520,4541295,4504575,4393905,4562715,4374015,4253145,4321485,4467855,4665735,4677720,4097850,3951480,4374780,3245130,3070710,3745185,1
263,3939495,3795165,3776295,4046850,3771195,3973665,3601875,3496050,3527925,3195915,3074535,2845035,2811630,2832030,3016140,3081420,2912355,2953155,1
264,3323160,2955450,2551275,1673820,1466760,2046885,2647920,2857020,3196170,2995740,3052095,3686535,3463410,3388185,3262470,3030930,2843250,2865690,1
265,4288590,3966780,3954540,4085355,3959895,4018290,3027870,2614770,3252270,3800520,3694695,3624060,3766095,3147975,3088305,2377875,1407345,1715385,1
266,5458275,5433030,5704095,5867295,5369535,5572770,6048345,6174570,6003210,5593425,5762235,5705370,5675280,5436090,5062005,5334345,5460570,5279775,1
267,3280065,3146700,3680415,3454995,3569235,4221015,3181380,2462025,2254710,2610690,2587230,2183565,2443155,2929950,2966160,2660415,2616810,3481770,1
