,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
116,18105,18105,14025,12495,29070,36975,17595,14025,22695,20400,27795,32640,7140,5610,18870,11985,9180,12240,8160,11730,10710,4845,5610,27030,10710,3315,19635,6375,0
117,70635,64260,63750,70380,75735,91545,74460,34425,55845,46410,79305,52275,27030,19380,33915,25245,20655,34425,48450,45900,37485,28560,45135,65025,22950,20910,47175,80325,0
118,32895,15300,9435,15045,22440,12495,9945,9435,10200,11730,22695,14790,6885,7905,11220,6375,5865,7140,10455,8160,5610,9435,41055,18360,8415,7650,12495,9435,0
119,16065,2295,10710,24480,52530,46920,37485,15555,29070,25245,51000,8925,9690,26265,25245,24735,5610,2805,26265,22950,28050,8415,5100,40800,21420,22695,3060,2550,0
120,96390,65280,90525,65790,94605,133620,136680,130815,141270,126735,172380,126225,90525,105825,123165,119595,108885,123675,104295,89505,95880,92055,101745,121635,82365,92820,103275,89760,0
121,16830,12240,9945,21165,39015,17340,18360,26265,29835,27285,39780,25755,19380,18105,17085,17085,9180,7905,4080,5355,9945,16830,25500,30855,33150,23970,20655,25500,0
122,19635,1785,1275,36210,36465,53295,66045,66300,43605,18105,85935,26775,9180,10965,55335,27795,2550,3570,16830,5355,1530,1785,69360,7905,2550,24480,1020,0,0
123,178500,148665,144585,138720,121635,104550,133365,153510,82110,76500,165750,110160,57885,60180,60945,49725,78030,54060,55335,97665,95370,50490,88995,44115,29070,58905,85680,63750,0
124,192015,129540,136935,159885,141780,86445,86190,103020,99705,95370,82875,96135,132600,178755,156315,146370,194820,137700,144330,183345,352410,131325,131580,103020,109650,145860,96900,119595,0
125,153255,96645,79050,66555,113985,115005,115260,102510,105570,91035,102765,106335,58395,69615,95880,56100,76500,55845,42585,61200,70890,43350,69870,76755,49215,44880,56610,65280,0
126,57630,60690,39270,54570,82110,72930,39525,27285,53040,56100,84915,69360,44625,52020,61965,57630,68850,74715,78285,60435,67065,8925,11730,93330,67065,57120,61710,58905,0
127,28560,1275,0,0,26265,34425,22440,9945,8160,1530,6120,8925,1530,2040,1020,16575,31110,29835,18360,15555,17340,26010,34170,36720,10710,25755,21930,19380,0
128,70635,36720,15300,15045,48450,60180,70125,63495,54060,55845,74970,82875,53040,50490,76755,83385,86445,104040,82875,68085,80835,79560,97665,112965,79050,77520,106080,103785,0
129,90525,12240,11730,43095,35190,307020,57120,69360,34170,24735,145350,113730,24735,29070,48705,50745,36465,15045,20910,17595,391935,36720,37230,15555,10455,37230,33660,40545,0
130,87465,97410,79815,71145,90525,128265,79815,95880,95880,111945,119340,114240,87210,84405,101235,87975,81090,94095,76245,59415,82110,82620,90780,110925,62220,55080,85170,83130,0
131,113730,115260,134130,87210,91545,162690,127500,119085,166005,134895,144075,158100,92565,103275,123930,82365,76500,110925,106590,111945,124695,84405,86190,112965,74970,67320,100980,104040,0
132,158355,143310,146370,130815,156825,171870,161415,109395,107865,54825,110925,103275,66555,61965,110925,77010,79815,127500,97665,105315,150195,117045,126225,115005,93075,103020,135405,147900,0
133,566610,584715,625005,584715,561510,593385,525045,512040,587775,501075,516885,578085,396270,416925,563040,429675,421770,513825,406215,391425,487050,387345,413610,488580,385305,397545,513825,413355,0
134,19380,4590,7650,30855,35445,91545,55335,25245,37230,31620,48960,20655,16320,40290,59670,42075,10455,6120,61965,32895,43095,2550,4335,71655,42330,42330,3315,3825,0
135,215220,207825,157590,156570,103785,76755,90015,135405,128520,152490,183600,178755,151725,149940,156570,143565,184110,211905,165750,182325,169830,177990,196095,162180,146625,128265,71655,82875,0
136,145095,130815,93585,87465,96900,113220,113220,96900,84405,106080,120105,87465,81090,89250,62475,66810,60180,46410,39015,38250,55845,91290,83130,71145,52020,30855,35955,49215,0
137,156315,185130,179775,194310,168810,192525,152745,134130,142545,165495,202470,218790,184110,187425,195840,223380,212925,221850,223890,189720,169575,172380,165495,176715,157590,176715,146880,150195,0
138,57885,36720,118575,109395,172380,275145,64770,34680,90015,102255,298095,94095,40545,312630,402135,362865,387090,163965,180540,424575,132600,88740,342465,316200,194565,374340,316965,92820,0
139,209610,195330,183090,188445,183090,188445,225165,197625,156825,144840,188955,179265,131580,86445,42330,22695,32895,94605,75735,65025,77520,84150,91545,100470,87720,97155,98685,91290,0
