,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
66,10077,6406,5666,8033,21564,21483,19893,16475,12503,10869,17531,21596,14444,16374,23800,20278,14409,13352,11379,13842,23810,18801,28069,36840,21941,20044,17085,18057,0
67,10126,9388,74926,70873,75456,81754,82927,79490,30741,31422,89367,80822,75216,86378,66932,69353,27630,30872,73304,72935,75258,68035,74226,81189,54200,12328,16077,61223,0
68,5419,2374,1940,2290,15371,18528,14046,8833,6034,4872,10475,12168,4935,6536,22457,10224,5954,4878,6724,5508,6431,3366,4687,12296,4831,4072,4915,3094,0
69,24945,28463,18978,17485,17453,17601,21288,19882,19418,17213,24344,43676,25765,20792,24363,19147,19247,17889,9005,11684,4492,2459,10487,29672,13872,8207,4162,2508,0
70,219,2855,5894,11973,11337,12744,13147,12383,14555,16129,19158,17385,13862,16258,20476,17851,16139,17847,20448,21766,19945,19531,25473,24640,19506,19302,20977,20795,0
71,62797,49517,40724,44092,49668,28155,20516,20206,26485,31123,36615,43862,47552,60250,82156,78327,91186,105423,149856,124802,116917,114956,118403,167825,112505,84700,69030,59282,0
72,41212,34047,32388,35538,39178,40890,40701,35112,32896,29986,37572,39606,29795,36662,41762,40236,38350,36173,38230,37516,34872,33124,40303,46940,35872,40161,38189,37311,0
73,34932,32068,37904,36771,35671,39347,30214,31951,37530,28184,36015,39557,32470,32508,35901,33399,31921,34741,29478,33554,29872,25400,25460,33175,24776,24625,24592,18851,0
74,11594,12553,17363,18321,21100,24499,20630,19614,25788,17670,23928,28949,15656,16756,19030,13532,16603,27922,17161,17974,21163,20140,23088,45267,20571,19541,28549,23512,0
75,22146,18368,14607,12250,12314,9425,11052,17287,14933,14754,17311,12518,8828,9387,9573,9608,10589,9151,10787,16526,9822,8280,11517,38624,14788,8302,8687,8910,0
76,8222,5464,6437,6036,6000,5841,2998,4267,5771,2157,6171,6129,3964,3439,4349,7905,6447,5729,3765,4365,6711,5056,8276,11494,6825,4410,6840,7592,0
77,34654,29914,30610,25067,19773,25178,16624,17558,19952,12578,18305,14819,12293,21403,18031,12542,14108,44524,25123,25462,30326,17450,25459,39137,28865,31909,20483,15519,0
78,19747,10092,6785,5300,5619,12134,8591,10717,23423,11208,14111,16254,11945,11714,16161,17361,20999,33730,20276,23641,23323,20192,20928,26846,22202,22043,28509,20043,0
79,185560,190724,209194,192128,188744,202435,183859,181356,194938,181149,189733,200571,175770,175404,191689,173686,174042,197925,175050,176014,197547,180053,192909,217296,188820,191805,201736,167605,0
80,24541,13548,5261,2930,3156,6073,7183,8673,16951,8874,11406,9606,3658,2937,5176,4799,14642,22053,12617,10816,9935,5014,5473,12629,5671,7251,21284,11189,0
81,110865,107483,126653,110294,114009,115564,92929,96685,109765,67025,62636,87025,45961,41570,45345,28626,27834,53023,41890,44059,71706,62378,63143,54737,35333,33980,56189,51955,0
82,5584,11656,13970,14514,18142,17311,12309,16479,31095,24973,28608,26604,13959,12388,15570,12211,15666,30542,24190,19972,18367,12986,18610,21773,11163,14473,27810,23474,0
83,37044,39374,35549,32490,30646,28179,28488,29147,29509,26912,37760,40159,29254,28250,25693,24843,28469,28342,23375,29492,31806,21208,25943,32321,20546,17074,22578,19238,0
84,38056,34568,9290,4172,3429,2866,2735,3449,9340,7687,11297,3805,331,451,7293,965,1387,2138,3556,2346,3111,452,914,831,515,51,50,0,0
85,34120,34864,48651,47286,49762,64736,57216,61151,70820,63833,73869,92538,69509,69770,85661,65563,66667,82208,75250,74046,89305,79277,89026,96536,69988,71711,71840,60480,0
86,93317,92272,87700,90166,87986,92236,95944,98388,89909,89078,96736,90301,92566,99079,89074,88779,90108,81346,74488,74962,70345,63739,65866,71088,72058,74845,76604,76037,0
87,298358,302770,322023,320439,321006,333417,317964,303224,327182,332375,312867,316027,282064,261653,281398,251890,257152,290578,254118,250357,288150,273418,282292,320165,274152,275457,317648,275684,0
88,114579,113651,132229,127846,126803,137279,125307,122909,135819,117069,117821,126204,117009,117469,127540,114871,116378,136009,118732,114260,122503,113026,113625,121067,109969,107269,121319,118633,0
89,220154,207819,193511,122651,115072,110378,68218,61745,71193,71019,74212,59688,8499,9956,52268,56539,53407,60897,75314,73013,82324,94452,84001,77478,60337,66450,61656,63672,0
90,52374,50796,57580,46880,48132,57614,46962,48310,60905,47244,53957,68734,50279,53172,65224,48953,53760,82903,59736,54966,60752,44521,48295,58234,37283,37152,50005,46152,0
91,46574,45211,44662,41965,46446,54298,49214,48796,58500,51595,56980,65946,48176,50520,58740,49120,55104,69735,59138,55791,57585,50472,57090,67480,54089,58885,62904,56680,0
92,102968,92682,89481,81932,124527,133586,120633,134254,161818,140475,138835,157679,117831,86529,97379,68430,62234,94867,83355,101331,110285,101537,120772,144454,114710,99991,100563,81097,0
93,85393,85925,99865,81796,87382,103700,83981,82686,106441,82274,88510,109779,74907,75149,94078,74572,74395,99315,78763,78048,91977,75156,83667,101514,69508,66354,93133,69448,0
94,35285,19039,22191,40374,40993,39761,36588,46736,32045,21216,32440,28253,37034,40494,43990,36851,40076,29043,24210,19507,14073,39262,45484,44792,30284,33240,32522,24265,0
95,27555,22816,16220,14768,15934,18296,14546,15355,21878,12667,17011,21725,14465,15940,14230,14350,21363,29349,23856,17652,16258,14500,16978,21123,15072,18561,20484,15668,0
96,24217,15826,15126,13893,13751,15874,13178,10990,13221,12707,19025,23290,19067,16172,12245,9982,10004,11695,12613,12018,19374,17851,22805,33801,21284,19813,16202,15326,0
97,37654,35681,35192,34433,29051,45746,46826,46769,51954,45153,47584,51186,54294,66143,37441,37492,54907,65220,72503,64192,79906,92161,88522,85191,56586,56462,68935,63707,0
98,4330,2791,6767,6215,7975,9569,7655,15857,27662,14615,17464,14001,3245,4824,15376,14912,19849,28827,16588,13295,14965,9587,13187,23164,15258,20556,34678,18805,0
99,40669,27046,19718,18483,22094,26011,22099,26422,27498,15755,24517,28792,18450,17553,21194,18780,22196,30097,15964,14405,17257,15906,20448,29906,18978,19634,20663,14720,0
100,22729,12791,11647,10984,14873,24527,26873,27669,41464,13663,16089,55712,44051,44096,55377,15880,14952,58470,55937,54390,67044,15393,16257,71791,64786,67605,83852,17624,0
101,41106,42727,47768,40424,40913,42754,36499,35774,38665,35011,39842,41392,31555,32542,44819,40185,40896,49610,40650,39087,42365,37175,42442,57389,41846,39874,48800,44810,0
102,33655,26807,27853,28499,33235,36123,23207,19133,31935,31535,38928,38966,17336,17987,31644,31036,27873,31260,15342,14949,27995,28295,33715,37385,15254,17081,23894,24214,0
103,79244,71514,8977,8652,29546,19358,18824,15361,10551,12036,30099,26748,18056,36317,9253,5855,18568,21584,35899,37008,6995,6646,58473,72899,61554,54440,8191,7916,0
104,271750,22766,21961,32276,29336,25581,26485,30109,19359,13184,18003,18668,11763,9575,10668,15940,6804,4064,6399,11824,12258,7756,9866,11116,5759,5795,9574,14933,0
