,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
43,1230375,526830,427890,65280,79305,21675,62985,150450,765765,1000110,1884195,1294635,536010,422025,525555,462570,273615,160650,101235,96135,112710,103530,486030,589815,271575,186150,170850,177735,0
44,3818880,3698265,4021605,3835200,3829080,3882885,3957600,4337805,4221525,3589635,3986415,4398495,3639615,3648795,3565410,2935560,3105390,3909915,3694695,3356565,3320865,3338460,4188375,3840045,3165315,3479730,3376200,2939895,0
45,4936290,4303125,2249865,1911225,2464065,2846055,3382320,3542715,2785110,2564790,3725805,3586830,3184440,3882630,3591165,3889515,4392120,3520275,3448875,4359225,4233255,3758190,4618305,3840810,3135225,3538380,3430260,605370,0
46,3770685,3251250,3647520,1937490,1652145,2164185,2674950,3262980,3453465,2756550,2561985,3571530,3576375,3184440,3882630,3591165,3889515,4392120,3520275,3448875,4359225,4233255,3758190,4618305,3840810,3135225,3538380,3430260,0
47,1271685,1366290,1268115,975375,826965,1137555,640560,847110,2174895,1673055,2803470,1699830,1095735,412845,466650,2093295,3088305,1545810,1050855,1494300,1753890,2046630,2170305,64770,67575,1832685,1548615,475830,0
48,2336055,1519800,694110,757095,1941060,2076210,1808460,1643730,1626645,1100835,1674840,1796985,914940,953700,1004700,1222980,1944885,1324470,701505,646170,781575,666060,986340,1776840,740010,794070,1124805,589560,0
49,3283380,2574225,2510220,2392920,2623695,2644860,2222325,2065245,2629305,1893885,2254200,3423120,2422245,2474520,3050310,2261085,1995885,2490840,2759610,2597430,2438820,2205495,2579325,3436125,2157555,1752870,2108850,2074170,0
50,3484065,2830500,2761905,2771850,2901135,3137010,3048015,2892975,2986560,2963610,3432555,3123240,2645880,2612475,2716260,2679030,2640270,2724930,2751450,2785110,2797605,2649195,2995740,3251760,2675460,2674950,2853705,2750175,0
51,2591310,2240685,1953045,1864560,2551785,3006195,3209430,2811630,2457180,2237370,2711415,2365125,1969620,2410260,2156535,1734765,1808970,1742925,1626645,1512405,1601400,2126190,2751705,2953920,2092020,1765875,1605735,1652655,0
52,2652510,2071875,645405,462570,1259445,2309535,2280210,1447380,888165,877965,1810245,2350845,1553460,1855125,1849515,1367565,1132965,974610,972315,967725,944520,882555,1509345,1892100,1187535,1054425,955740,1026885,0
53,3428220,1934175,1608795,1690395,2138175,3099270,3481260,3037050,2693310,2485230,3380280,3536595,2515830,3052095,4432665,4108815,2820045,2110890,2347275,2612475,2519400,2405925,2913375,4559655,3175515,2686425,2355690,2101710,0
54,3178320,3264765,3304800,3009000,2828205,3048525,2816985,2321010,2455140,2133075,2546175,3700815,2391645,1868385,1948710,2033115,2112930,2415615,2309025,1705440,1676625,1826565,2745330,3023280,2071875,1552185,1475940,1591200,0
55,951405,512040,634440,1615170,2321265,1958145,1687080,1288260,1049325,864195,1587885,1664895,889185,938145,1373685,1483080,1133220,719865,626790,631635,563295,596700,1097265,1613130,750975,658665,658410,849405,0
56,4999020,4864380,5244585,1510875,1013880,3124005,4929150,5257080,5525850,4992390,5134425,5324400,4697865,4936545,5058690,4740960,4552515,4762380,4542060,4134570,4168995,4237335,4869480,4846020,4119525,4181235,4390335,4407420,0
57,2321775,1616445,1460640,1600890,2455650,3048015,2827440,2472735,2683875,2620125,3074025,2627520,1976250,2221815,2800665,2675715,2543625,2813925,2553825,2235585,2132565,1898985,2299335,2708100,2041785,1937235,2049435,2186625,0
58,3524610,3285165,3532005,2908530,2498490,3041385,3263745,3303015,3113295,2676990,3154095,3641655,3164040,3100035,3429495,2456415,2011950,2754000,3095190,3110235,3105645,2559690,2857530,3296385,3007215,3381045,3720960,2942190,0
59,1160250,846345,1648320,3058725,2607885,1984410,1513680,1438965,1360680,955740,1501950,3185715,1024845,627045,627045,732105,1323705,1248480,877965,695385,672180,743070,2160870,1552440,858330,714000,637245,1107975,0
60,1882155,1310445,1008015,1227825,2703255,2808060,2732070,2296785,1954830,1581255,2168010,2869005,1961715,1969875,2029290,1882665,1620780,1345635,1276275,1363230,1633530,1746495,2404905,2237880,1354560,1474665,1498125,1385415,0
61,1990275,853230,462825,443445,1044480,2681325,2493645,1805145,1910970,1802850,2288115,1669740,852465,1153110,1609050,1342830,1380315,1794180,1681980,1365525,1310955,1032495,1569015,2236095,884340,892245,1309935,1754145,0
62,1365015,1370880,4369680,4489020,4280940,3474375,3318315,3222945,2812140,3090345,4014210,3580200,3313725,3706680,3915780,4149360,4046340,3859170,3711780,3497835,3766605,4656555,5109435,5126265,5214495,4921500,4511205,4524465,0
63,2847075,1610070,1096500,1089105,1726860,2576265,2878695,2636445,2820045,2564790,2971770,2708865,1809225,1996395,2269755,1910970,1706460,2115990,2194785,1804890,1729155,1481040,2025720,2388330,1487160,1397655,1562640,1768935,0
64,3563370,3060255,3082695,3148485,3236460,3403995,3183165,2986815,3159450,3291030,3823980,3290010,2706570,2740485,3515430,3377220,2992170,3204075,3293835,3018435,3009000,2942700,3125025,3359880,2898840,3048525,3247425,3146445,0
65,801720,1232415,1369860,1158210,851955,805800,1327275,1477980,1520565,1573860,2454630,1910460,1389750,1207680,1190085,1344615,1463445,1467015,1181415,1140105,1050855,971550,1390005,1430550,609195,600270,856290,760155,0
66,1224510,622965,478125,697680,2334780,2407965,2137920,1676115,1185240,981750,1611855,1924740,1144695,1379295,2298315,1882665,1092420,874650,797385,1004955,1653165,1515465,2446470,2907765,1633020,1142145,1033515,1017195,0
67,1564170,1538415,3625590,3013845,2706570,3242580,3154605,2764455,3316020,3377220,4310265,3728610,3668685,4078725,2469675,2268480,3141600,3649815,3113295,3495795,4301850,3922410,4607850,5342505,3497580,2072895,2586720,4501770,0
68,799680,278205,156315,213435,1980585,2325600,1826055,1111290,644385,607410,1296930,1363485,524280,779280,2568870,1286985,686715,522750,640560,527595,550545,324870,457215,1286475,483990,399330,410040,288405,0
