,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
86,17441,11363,14674,23550,20904,6480,5701,1576,3109,11222,11753,7235,4210,9465,25630,15799,17421,18684,18223,30393,21138,17800,24300,73227,30903,19166,19492,18696,0
87,12612,14498,14477,23280,30608,19798,16856,16742,20631,29334,28253,20477,17299,21453,36701,21809,19051,16841,18839,19933,13974,14443,20149,12979,17313,26196,18436,18107,0
88,1593,488,27,0,0,0,0,0,0,0,0,355,145,182,0,0,0,14385,10251,7417,9144,14229,14835,9974,7625,16906,16968,5543,0
89,4494,3086,4673,7382,3490,2964,3075,3707,6637,4346,7830,11396,11145,9851,7292,7465,6151,8176,9857,7116,6844,4984,5831,3063,1150,1142,985,1482,0
90,8447,4828,1726,1341,6961,5282,4678,4451,4213,3037,5713,6982,4866,3686,2611,3080,4036,5930,5430,5171,3892,2422,4909,8331,3872,2901,1592,1754,0
91,44628,47943,46488,57311,47100,53040,61369,51018,45409,43110,47721,36578,25680,30609,50648,53950,36040,34789,52390,66216,61154,73984,46903,38910,49999,53193,71897,54580,0
92,8177,16746,15201,14092,16523,25151,29138,27725,29854,29642,33246,26295,20508,20037,19248,17385,17177,15936,16127,15724,15273,14593,16894,19162,15470,12458,11588,14434,0
93,12877,19423,18704,8915,11525,18917,9689,10090,9516,4825,8806,8828,3932,6759,13177,15791,17184,6379,5786,13696,14755,10332,19028,17782,12958,10988,6217,6743,0
94,11745,9643,10250,11206,9229,6615,8252,9288,11453,20021,35437,8204,7308,5417,5117,5557,4877,4301,4666,6828,6715,8029,12797,8350,7224,7011,6840,7748,0
95,60454,48975,39470,51373,53213,43145,46050,52952,44704,42107,58639,49358,36083,44587,52784,57253,54276,47614,52453,62094,55701,55536,64329,75762,55711,41070,44370,57763,0
96,23713,9724,8006,2934,3509,7105,7462,6188,4275,2883,14359,35580,20159,3418,3105,38820,9645,8504,16762,11803,14448,4793,5641,10758,6475,8926,9253,5655,0
97,6912,12057,29007,22613,22372,25960,34205,32292,28630,32810,38286,48515,34817,27984,27307,26615,26289,20701,20322,28320,19176,17250,29033,4339,3587,3136,3834,12343,0
98,30688,29812,28452,36100,32627,21925,20284,16567,21307,34552,35688,12893,5992,8011,14522,8636,6650,4634,8038,10623,5833,5828,8617,44635,13404,4553,4245,5260,0
99,12090,15457,13499,9551,9236,8494,11693,8198,5710,6720,10188,25014,20103,22795,15083,13008,17328,15786,10851,12059,20831,20202,28546,14849,10471,8797,12048,13338,0
100,198568,251826,193866,120718,106254,226172,161737,180744,221233,287260,178693,158802,121977,75603,83179,78461,86961,67262,117493,76326,64732,49178,52495,73288,75134,71911,70990,66103,0
101,28501,23538,28504,19988,29121,36641,18668,13234,14892,17217,81777,19410,12729,14170,21296,31919,22047,21425,25873,28696,35623,31872,41012,66674,67792,61138,62214,91120,0
102,35621,81165,27645,28225,62142,35466,24473,29762,45325,38544,45107,52390,37382,38341,56391,69383,29063,25836,38312,22649,24510,26325,25527,63220,60596,59403,69106,42025,0
103,24728,26137,23568,20005,29741,39215,36182,34713,37773,46387,68500,37347,27274,29862,51515,34292,25671,20307,20748,24295,21817,14438,16388,12470,11001,32730,15990,12845,0
104,12684,18061,22986,11633,9036,11658,16324,22665,20293,15710,17399,16157,13035,9530,7312,4452,2712,2955,3828,3074,4337,4449,8033,6895,3814,2043,1650,408,0
105,4953,1451,1542,1177,1613,5323,2064,1621,1723,1525,19349,6089,2265,2197,2907,5414,2602,3031,3393,4231,12019,7757,12306,10414,8640,6862,4491,4501,0
106,11604,12779,14263,16308,16765,14083,13068,13018,14181,13164,14426,11308,7694,8257,8780,5026,6320,6975,8764,13235,10295,9341,12470,20464,14746,12226,9733,6064,0
107,8906,7685,6556,7805,8429,10015,6093,5138,5429,3795,6259,9250,4268,4266,5097,4305,2755,2668,4063,4535,4342,4569,7390,7952,5447,4383,3688,2934,0
