,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
52,4207245,3881355,3484575,2909295,3282105,3701325,3365745,3379260,2891445,3268080,4846275,3783945,2848350,3045720,2978400,2516595,2823360,3411135,3114825,3106920,2881245,3342030,4765695,3789045,2921280,2875635,2749410,2666025,0
53,1542240,551820,460530,2416380,2611455,2159340,1543515,1090635,842520,630870,2126955,1805400,1066410,1832175,1340535,788970,361845,245055,962115,466395,362610,866490,2569635,990675,592365,1357365,933300,521985,0
54,1239045,936360,746130,508980,303450,192270,188700,270555,201450,144330,290955,1106955,626535,569670,367200,271320,180285,196605,188955,96645,170850,215985,438600,1233690,587010,352155,402390,613785,0
55,3414960,1496085,579360,354450,1644750,3805365,3723765,2708100,2099415,2098395,3725550,3865035,1799790,1597320,1870170,1908165,1570035,1572585,1851555,1773270,1816620,1192380,1855125,3426435,1879605,1796475,1783470,1754400,0
56,1933410,1277295,1065645,1238790,1598850,2349825,3163785,2573205,2028780,1726095,2742780,2570400,1658265,1852320,1846455,1487670,1412445,1295655,1380825,1392810,1175295,1254600,2073405,1378785,1021530,1170450,1162545,1269645,0
57,2697900,2523735,1922445,1633785,1629450,1789080,1540200,1341045,1217625,1060290,2152710,3237990,1889295,1882155,1662345,1439985,1496595,1255620,1184730,1305090,1304835,1224510,2270010,2813415,1588395,1521330,1432590,1165605,0
58,4180215,2670870,1982115,1691925,1518270,1680960,1450440,1249500,1259445,1227825,1990020,2305710,1452225,1558815,1545810,1471095,1422645,1296675,1277550,1203345,1224255,1269135,2024955,2255475,1718190,1725330,1518780,1490985,0
59,505410,177990,228735,1135515,941970,542895,300135,251685,232050,223635,853485,577830,271830,279990,275655,317220,319770,320280,96390,97665,218280,311610,1085790,907290,312120,249900,42585,65280,0
60,2267205,968490,274890,208335,785145,2215695,2729010,2140725,1501185,1318605,2459730,2654295,1194675,1353285,1699575,1790100,1565700,1218900,903720,617355,519435,747915,2647665,2642055,1232415,953190,1010310,869805,0
61,3053880,3757425,2807805,2711925,3292560,2937600,2382210,2651490,3015630,2394960,3435105,5430990,2961825,2836110,3732435,3165570,2976615,3938730,4202655,3401190,3792615,4758810,6036360,8595540,6605775,4774875,4682055,4904925,0
