,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
60,77775,57375,8925,11475,17850,54060,53550,58395,39525,34680,59670,43095,28815,39015,87465,87975,34425,30855,26010,12240,11475,15555,50745,50235,33150,23460,19125,19635,0
61,124950,159885,164985,178755,149175,135660,130815,162435,170595,148665,205785,249645,185895,209610,248625,225930,198135,218280,243015,268515,259080,298095,319770,380460,337365,278715,236385,241485,0
62,45390,10455,17340,17085,40800,84915,53040,32130,35445,35955,53040,55845,31875,32385,82875,52275,47685,56100,33660,18615,11730,8925,14280,28050,16065,21675,21675,20145,0
63,77010,96645,94860,82110,135150,94095,94095,173655,154530,85425,113220,166770,118830,196860,171870,85680,104295,133875,116025,160140,126990,133365,156570,202470,147645,120870,110415,155040,0
64,5355,6630,18360,25500,26265,32640,22185,22950,41055,50235,58140,36465,12750,20910,47430,21420,30600,46410,44115,39015,42840,28815,35190,79815,26265,29070,69615,40800,0
65,56610,28560,36465,24480,36975,68340,77520,53550,72930,50745,84915,74715,29580,19125,80835,51000,46665,75735,58650,86190,51765,45390,70890,99450,71910,20655,19635,9180,0
66,33150,31620,18360,34935,79305,64515,38505,32130,41310,16830,31110,31365,19890,14025,18105,8925,19635,16830,9690,16320,13770,16320,16575,29325,14280,17085,21165,13515,0
67,52275,7905,6120,13770,46410,33915,35190,48705,27540,20910,53550,28815,5100,11985,24990,12240,22950,14025,13260,14025,8415,11730,22695,22440,25755,11220,8925,9690,0
68,91290,107100,55080,49725,73185,79305,61710,54315,67575,63240,87210,133110,111435,85680,65790,74205,40290,38505,53805,72675,80325,53805,82620,111690,35445,38250,36720,55845,0
69,17085,11985,4590,5355,30090,26520,25500,14280,13260,13770,13005,27285,5355,3570,4080,3570,4590,765,1020,5355,1785,3060,5100,14280,5865,8925,8925,10965,0
70,38250,27285,46665,46155,61455,38250,31110,30855,19890,20655,24225,23970,12240,11730,19890,15300,21420,24990,18105,20400,18360,18870,43095,40545,22695,21930,22950,19890,0
71,21675,11730,8415,16320,28050,26265,21930,24225,19890,21930,29580,38505,23970,30600,31875,32385,32895,37740,34680,23715,24735,36720,42840,71655,86190,69105,66810,119340,0
72,88995,71400,101490,119340,141525,132855,112710,78540,71655,65025,101490,54570,54825,61965,29325,40545,24225,46665,48450,35700,41565,26520,53295,55335,17340,57375,47175,39270,0
73,24990,20145,15555,19125,43350,88740,59925,70380,60690,45135,69615,57120,45390,28305,34425,36720,43860,50235,31875,31875,44115,34425,54570,53295,15555,13770,26265,22695,0
74,70125,45645,33405,55080,72165,77265,68085,65025,54825,52785,91035,71400,41820,40290,20655,28815,35700,21420,31110,38760,31620,53295,66810,52530,31620,35445,26010,22440,0
75,28050,9180,5355,13770,13515,17340,17085,13005,7650,9945,14025,20400,9180,8160,7395,7905,7140,12495,10455,11985,11730,17085,21420,13515,25755,31875,51000,62730,0
76,37230,4080,8160,3060,55590,87465,54570,42840,54315,47430,88230,13515,15555,55335,45135,78285,8415,4590,19380,45390,34935,7140,10710,110670,56100,44880,3315,11220,0
77,146370,127245,142800,122400,101490,99450,96390,88230,97920,71655,108885,158865,169320,98940,74970,116790,80835,121635,125970,84915,71400,83385,123675,150195,94605,85425,77265,70380,0
78,75225,50235,44880,42075,71400,59670,67320,57375,62985,51000,70635,62985,47940,45645,47685,36975,63240,77010,53040,85170,88995,69615,91035,116535,60690,77775,128775,56355,0
79,133110,134895,125970,106335,124185,88230,90270,109650,91545,90270,121890,110415,99705,122145,109905,96645,113220,125205,110670,109140,134130,131325,128010,150195,137445,144075,91545,113730,0
80,143565,63750,67320,91800,132345,119340,123420,149430,123165,126990,157590,210630,173910,201960,172635,206805,211905,239700,255255,250665,244035,279225,301920,300900,278970,244290,222615,252960,0
81,130305,104040,131835,124950,116790,147900,130815,114495,69360,55845,97920,259335,141015,123675,92820,102255,103530,108375,102765,71655,107355,123675,139230,255765,151725,104040,63240,86190,0
82,29580,13515,6375,11220,14280,27540,26265,18105,6375,7650,22440,17850,7140,14025,28560,8670,5865,10200,21675,16320,13005,13770,11475,7650,3570,4845,4845,2805,0
83,38250,10710,9690,31875,64260,61455,46920,58140,24735,19635,45900,73440,29325,27540,45390,41820,27540,36210,39525,17340,25500,27285,46920,52530,35445,45390,35190,32640,0
84,167535,141015,124440,150705,130815,170850,169065,198900,151470,147135,174165,198900,165750,204255,155805,136935,143055,133365,125460,136170,148920,139485,174420,161415,149685,152490,137700,114750,0
85,104805,14025,12750,81345,105570,142545,75225,28305,13770,20145,70635,88995,37995,21165,11730,4590,8670,11985,8925,5610,51765,15045,15045,6630,2550,13515,9180,26775,0
86,40035,33150,18105,31365,35190,36720,23715,14790,14280,13515,36975,35700,26010,18870,17595,11730,16320,13515,21675,15300,31365,21420,33150,21420,9180,14280,15300,17340,0
87,72420,56100,42330,24480,40290,56610,43860,42330,27285,31110,51765,65535,32640,42840,47940,40035,33915,37740,42330,39780,34425,34425,47175,51000,39015,42330,21930,24480,0
88,114495,112455,114240,107610,106080,82620,97665,104805,104805,133875,118320,117555,95625,112455,91545,89250,117555,135405,117810,136680,98685,83895,114240,156825,89250,81090,118065,113730,0
